product_id^|^mtl_id^|^portfolio^|^tariff_option^|^sim_only_to^|^mt_description^|^mt_desc_for_channel_remarks^|^report_description^|^is_active^|^sub_stufen_wert^|^rate_eu_tariff^|^rate_eu_mtid^|^national_minutes^|^landline_minutes^|^vodafone_minutes^|^d1_minutes^|^eplus_minutes^|^o2_minutes^|^vodafone_sms^|^other_network_sms^|^national_sms^|^vodafone_mms^|^internet_volume^|^minimum_requirement^|^maximum_requirement^|^creation_date^|^mt_id_group^|^to_only^|^sim_only_discount^|^soc_discount
396^|^448^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^397^|^397^|^46.2101^|^46.2101^|^397^|^397^|^397^|^397^|^397^|^397^|^397^|^397^|^397^|^397^|^397^|^397^|^397^|^20180712^|^397^|^1^|^397^|^0
397^|^449^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^398^|^398^|^46.2101^|^46.2101^|^398^|^398^|^398^|^398^|^398^|^398^|^398^|^398^|^398^|^398^|^398^|^398^|^398^|^20180411^|^398^|^1^|^398^|^0
398^|^450^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^399^|^399^|^46.2101^|^46.2101^|^399^|^399^|^399^|^399^|^399^|^399^|^399^|^399^|^399^|^399^|^399^|^399^|^399^|^20180315^|^399^|^1^|^399^|^0
399^|^451^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^400^|^400^|^46.2101^|^46.2101^|^400^|^400^|^400^|^400^|^400^|^400^|^400^|^400^|^400^|^400^|^400^|^400^|^400^|^20180326^|^400^|^1^|^400^|^0
400^|^452^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^401^|^401^|^46.2101^|^46.2101^|^401^|^401^|^401^|^401^|^401^|^401^|^401^|^401^|^401^|^401^|^401^|^401^|^401^|^20180618^|^401^|^1^|^401^|^0
401^|^453^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^402^|^402^|^46.2101^|^46.2101^|^402^|^402^|^402^|^402^|^402^|^402^|^402^|^402^|^402^|^402^|^402^|^402^|^402^|^20180308^|^402^|^1^|^402^|^0
402^|^454^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^403^|^403^|^46.2101^|^46.2101^|^403^|^403^|^403^|^403^|^403^|^403^|^403^|^403^|^403^|^403^|^403^|^403^|^403^|^20181208^|^403^|^1^|^403^|^0
403^|^455^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^404^|^404^|^46.2101^|^46.2101^|^404^|^404^|^404^|^404^|^404^|^404^|^404^|^404^|^404^|^404^|^404^|^404^|^404^|^20181022^|^404^|^1^|^404^|^0
404^|^456^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^405^|^405^|^46.2101^|^46.2101^|^405^|^405^|^405^|^405^|^405^|^405^|^405^|^405^|^405^|^405^|^405^|^405^|^405^|^20181225^|^405^|^1^|^405^|^0
405^|^457^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^406^|^406^|^46.2101^|^46.2101^|^406^|^406^|^406^|^406^|^406^|^406^|^406^|^406^|^406^|^406^|^406^|^406^|^406^|^20180911^|^406^|^1^|^406^|^0
406^|^458^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^407^|^407^|^46.2101^|^46.2101^|^407^|^407^|^407^|^407^|^407^|^407^|^407^|^407^|^407^|^407^|^407^|^407^|^407^|^20180629^|^407^|^1^|^407^|^0
407^|^459^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^408^|^408^|^46.2101^|^46.2101^|^408^|^408^|^408^|^408^|^408^|^408^|^408^|^408^|^408^|^408^|^408^|^408^|^408^|^20180326^|^408^|^1^|^408^|^0
408^|^460^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^409^|^409^|^46.2101^|^46.2101^|^409^|^409^|^409^|^409^|^409^|^409^|^409^|^409^|^409^|^409^|^409^|^409^|^409^|^20180409^|^409^|^1^|^409^|^0
409^|^461^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^410^|^410^|^46.2101^|^46.2101^|^410^|^410^|^410^|^410^|^410^|^410^|^410^|^410^|^410^|^410^|^410^|^410^|^410^|^20180530^|^410^|^1^|^410^|^0
410^|^462^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^411^|^411^|^46.2101^|^46.2101^|^411^|^411^|^411^|^411^|^411^|^411^|^411^|^411^|^411^|^411^|^411^|^411^|^411^|^20180527^|^411^|^1^|^411^|^0
411^|^463^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^412^|^412^|^46.2101^|^46.2101^|^412^|^412^|^412^|^412^|^412^|^412^|^412^|^412^|^412^|^412^|^412^|^412^|^412^|^20180307^|^412^|^1^|^412^|^0
412^|^464^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^413^|^413^|^46.2101^|^46.2101^|^413^|^413^|^413^|^413^|^413^|^413^|^413^|^413^|^413^|^413^|^413^|^413^|^413^|^20180220^|^413^|^1^|^413^|^0
413^|^465^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^414^|^414^|^46.2101^|^46.2101^|^414^|^414^|^414^|^414^|^414^|^414^|^414^|^414^|^414^|^414^|^414^|^414^|^414^|^20181208^|^414^|^1^|^414^|^0
414^|^466^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^415^|^415^|^46.2101^|^46.2101^|^415^|^415^|^415^|^415^|^415^|^415^|^415^|^415^|^415^|^415^|^415^|^415^|^415^|^20180319^|^415^|^1^|^415^|^0
415^|^467^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^416^|^416^|^46.2101^|^46.2101^|^416^|^416^|^416^|^416^|^416^|^416^|^416^|^416^|^416^|^416^|^416^|^416^|^416^|^20181119^|^416^|^1^|^416^|^0
416^|^468^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^417^|^417^|^46.2101^|^46.2101^|^417^|^417^|^417^|^417^|^417^|^417^|^417^|^417^|^417^|^417^|^417^|^417^|^417^|^20180908^|^417^|^1^|^417^|^0
417^|^469^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^418^|^418^|^46.2101^|^46.2101^|^418^|^418^|^418^|^418^|^418^|^418^|^418^|^418^|^418^|^418^|^418^|^418^|^418^|^20181114^|^418^|^1^|^418^|^0
418^|^470^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^419^|^419^|^46.2101^|^46.2101^|^419^|^419^|^419^|^419^|^419^|^419^|^419^|^419^|^419^|^419^|^419^|^419^|^419^|^20180221^|^419^|^1^|^419^|^0
419^|^471^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^420^|^420^|^46.2101^|^46.2101^|^420^|^420^|^420^|^420^|^420^|^420^|^420^|^420^|^420^|^420^|^420^|^420^|^420^|^20180408^|^420^|^1^|^420^|^0
420^|^472^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^421^|^421^|^46.2101^|^46.2101^|^421^|^421^|^421^|^421^|^421^|^421^|^421^|^421^|^421^|^421^|^421^|^421^|^421^|^20180104^|^421^|^1^|^421^|^0
421^|^473^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^422^|^422^|^46.2101^|^46.2101^|^422^|^422^|^422^|^422^|^422^|^422^|^422^|^422^|^422^|^422^|^422^|^422^|^422^|^20181227^|^422^|^1^|^422^|^0
422^|^474^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^423^|^423^|^46.2101^|^46.2101^|^423^|^423^|^423^|^423^|^423^|^423^|^423^|^423^|^423^|^423^|^423^|^423^|^423^|^20180313^|^423^|^1^|^423^|^0
423^|^475^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^424^|^424^|^46.2101^|^46.2101^|^424^|^424^|^424^|^424^|^424^|^424^|^424^|^424^|^424^|^424^|^424^|^424^|^424^|^20180926^|^424^|^1^|^424^|^0
424^|^476^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^425^|^425^|^46.2101^|^46.2101^|^425^|^425^|^425^|^425^|^425^|^425^|^425^|^425^|^425^|^425^|^425^|^425^|^425^|^20180204^|^425^|^1^|^425^|^0
425^|^477^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^426^|^426^|^46.2101^|^46.2101^|^426^|^426^|^426^|^426^|^426^|^426^|^426^|^426^|^426^|^426^|^426^|^426^|^426^|^20181114^|^426^|^1^|^426^|^0
426^|^478^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^427^|^427^|^46.2101^|^46.2101^|^427^|^427^|^427^|^427^|^427^|^427^|^427^|^427^|^427^|^427^|^427^|^427^|^427^|^20180609^|^427^|^1^|^427^|^0
427^|^479^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^428^|^428^|^46.2101^|^46.2101^|^428^|^428^|^428^|^428^|^428^|^428^|^428^|^428^|^428^|^428^|^428^|^428^|^428^|^20180918^|^428^|^1^|^428^|^0
428^|^480^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^429^|^429^|^46.2101^|^46.2101^|^429^|^429^|^429^|^429^|^429^|^429^|^429^|^429^|^429^|^429^|^429^|^429^|^429^|^20180712^|^429^|^1^|^429^|^0
429^|^481^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^430^|^430^|^46.2101^|^46.2101^|^430^|^430^|^430^|^430^|^430^|^430^|^430^|^430^|^430^|^430^|^430^|^430^|^430^|^20180728^|^430^|^1^|^430^|^0
430^|^482^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^431^|^431^|^46.2101^|^46.2101^|^431^|^431^|^431^|^431^|^431^|^431^|^431^|^431^|^431^|^431^|^431^|^431^|^431^|^20180318^|^431^|^1^|^431^|^0
431^|^483^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^432^|^432^|^46.2101^|^46.2101^|^432^|^432^|^432^|^432^|^432^|^432^|^432^|^432^|^432^|^432^|^432^|^432^|^432^|^20180810^|^432^|^1^|^432^|^0
432^|^484^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^433^|^433^|^46.2101^|^46.2101^|^433^|^433^|^433^|^433^|^433^|^433^|^433^|^433^|^433^|^433^|^433^|^433^|^433^|^20180228^|^433^|^1^|^433^|^0
433^|^485^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^434^|^434^|^46.2101^|^46.2101^|^434^|^434^|^434^|^434^|^434^|^434^|^434^|^434^|^434^|^434^|^434^|^434^|^434^|^20180721^|^434^|^1^|^434^|^0
434^|^486^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^435^|^435^|^46.2101^|^46.2101^|^435^|^435^|^435^|^435^|^435^|^435^|^435^|^435^|^435^|^435^|^435^|^435^|^435^|^20180609^|^435^|^1^|^435^|^0
435^|^487^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^436^|^436^|^46.2101^|^46.2101^|^436^|^436^|^436^|^436^|^436^|^436^|^436^|^436^|^436^|^436^|^436^|^436^|^436^|^20180531^|^436^|^1^|^436^|^0
436^|^488^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^437^|^437^|^46.2101^|^46.2101^|^437^|^437^|^437^|^437^|^437^|^437^|^437^|^437^|^437^|^437^|^437^|^437^|^437^|^20180905^|^437^|^1^|^437^|^0
437^|^489^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^438^|^438^|^46.2101^|^46.2101^|^438^|^438^|^438^|^438^|^438^|^438^|^438^|^438^|^438^|^438^|^438^|^438^|^438^|^20180309^|^438^|^1^|^438^|^0
438^|^490^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^439^|^439^|^46.2101^|^46.2101^|^439^|^439^|^439^|^439^|^439^|^439^|^439^|^439^|^439^|^439^|^439^|^439^|^439^|^20180714^|^439^|^1^|^439^|^0
439^|^491^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^440^|^440^|^46.2101^|^46.2101^|^440^|^440^|^440^|^440^|^440^|^440^|^440^|^440^|^440^|^440^|^440^|^440^|^440^|^20180511^|^440^|^1^|^440^|^0
440^|^492^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^441^|^441^|^46.2101^|^46.2101^|^441^|^441^|^441^|^441^|^441^|^441^|^441^|^441^|^441^|^441^|^441^|^441^|^441^|^20180321^|^441^|^1^|^441^|^0
441^|^493^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^442^|^442^|^46.2101^|^46.2101^|^442^|^442^|^442^|^442^|^442^|^442^|^442^|^442^|^442^|^442^|^442^|^442^|^442^|^20180821^|^442^|^1^|^442^|^0
442^|^494^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^443^|^443^|^46.2101^|^46.2101^|^443^|^443^|^443^|^443^|^443^|^443^|^443^|^443^|^443^|^443^|^443^|^443^|^443^|^20180103^|^443^|^1^|^443^|^0
443^|^495^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^444^|^444^|^46.2101^|^46.2101^|^444^|^444^|^444^|^444^|^444^|^444^|^444^|^444^|^444^|^444^|^444^|^444^|^444^|^20180908^|^444^|^1^|^444^|^0
444^|^496^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^445^|^445^|^46.2101^|^46.2101^|^445^|^445^|^445^|^445^|^445^|^445^|^445^|^445^|^445^|^445^|^445^|^445^|^445^|^20180930^|^445^|^1^|^445^|^0
445^|^497^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^446^|^446^|^46.2101^|^46.2101^|^446^|^446^|^446^|^446^|^446^|^446^|^446^|^446^|^446^|^446^|^446^|^446^|^446^|^20180219^|^446^|^1^|^446^|^0
446^|^498^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^447^|^447^|^46.2101^|^46.2101^|^447^|^447^|^447^|^447^|^447^|^447^|^447^|^447^|^447^|^447^|^447^|^447^|^447^|^20180313^|^447^|^1^|^447^|^0
447^|^499^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^448^|^448^|^46.2101^|^46.2101^|^448^|^448^|^448^|^448^|^448^|^448^|^448^|^448^|^448^|^448^|^448^|^448^|^448^|^20181202^|^448^|^1^|^448^|^0
448^|^500^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^449^|^449^|^46.2101^|^46.2101^|^449^|^449^|^449^|^449^|^449^|^449^|^449^|^449^|^449^|^449^|^449^|^449^|^449^|^20180826^|^449^|^1^|^449^|^0
449^|^501^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^450^|^450^|^46.2101^|^46.2101^|^450^|^450^|^450^|^450^|^450^|^450^|^450^|^450^|^450^|^450^|^450^|^450^|^450^|^20180103^|^450^|^1^|^450^|^0
450^|^502^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^451^|^451^|^46.2101^|^46.2101^|^451^|^451^|^451^|^451^|^451^|^451^|^451^|^451^|^451^|^451^|^451^|^451^|^451^|^20180503^|^451^|^1^|^451^|^0
451^|^503^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^452^|^452^|^46.2101^|^46.2101^|^452^|^452^|^452^|^452^|^452^|^452^|^452^|^452^|^452^|^452^|^452^|^452^|^452^|^20180104^|^452^|^1^|^452^|^0
452^|^504^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^453^|^453^|^46.2101^|^46.2101^|^453^|^453^|^453^|^453^|^453^|^453^|^453^|^453^|^453^|^453^|^453^|^453^|^453^|^20181203^|^453^|^1^|^453^|^0
453^|^505^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^454^|^454^|^46.2101^|^46.2101^|^454^|^454^|^454^|^454^|^454^|^454^|^454^|^454^|^454^|^454^|^454^|^454^|^454^|^20181124^|^454^|^1^|^454^|^0
454^|^506^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^455^|^455^|^46.2101^|^46.2101^|^455^|^455^|^455^|^455^|^455^|^455^|^455^|^455^|^455^|^455^|^455^|^455^|^455^|^20180203^|^455^|^1^|^455^|^0
455^|^507^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^456^|^456^|^46.2101^|^46.2101^|^456^|^456^|^456^|^456^|^456^|^456^|^456^|^456^|^456^|^456^|^456^|^456^|^456^|^20180810^|^456^|^1^|^456^|^0
456^|^508^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^457^|^457^|^46.2101^|^46.2101^|^457^|^457^|^457^|^457^|^457^|^457^|^457^|^457^|^457^|^457^|^457^|^457^|^457^|^20181229^|^457^|^1^|^457^|^0
457^|^509^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^458^|^458^|^46.2101^|^46.2101^|^458^|^458^|^458^|^458^|^458^|^458^|^458^|^458^|^458^|^458^|^458^|^458^|^458^|^20180628^|^458^|^1^|^458^|^0
458^|^510^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^459^|^459^|^46.2101^|^46.2101^|^459^|^459^|^459^|^459^|^459^|^459^|^459^|^459^|^459^|^459^|^459^|^459^|^459^|^20180111^|^459^|^1^|^459^|^0
459^|^511^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^460^|^460^|^46.2101^|^46.2101^|^460^|^460^|^460^|^460^|^460^|^460^|^460^|^460^|^460^|^460^|^460^|^460^|^460^|^20181007^|^460^|^1^|^460^|^0
460^|^512^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^461^|^461^|^46.2101^|^46.2101^|^461^|^461^|^461^|^461^|^461^|^461^|^461^|^461^|^461^|^461^|^461^|^461^|^461^|^20181215^|^461^|^1^|^461^|^0
461^|^513^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^462^|^462^|^46.2101^|^46.2101^|^462^|^462^|^462^|^462^|^462^|^462^|^462^|^462^|^462^|^462^|^462^|^462^|^462^|^20181028^|^462^|^1^|^462^|^0
462^|^514^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^463^|^463^|^46.2101^|^46.2101^|^463^|^463^|^463^|^463^|^463^|^463^|^463^|^463^|^463^|^463^|^463^|^463^|^463^|^20180414^|^463^|^1^|^463^|^0
463^|^515^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^464^|^464^|^46.2101^|^46.2101^|^464^|^464^|^464^|^464^|^464^|^464^|^464^|^464^|^464^|^464^|^464^|^464^|^464^|^20181025^|^464^|^1^|^464^|^0
464^|^516^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^465^|^465^|^46.2101^|^46.2101^|^465^|^465^|^465^|^465^|^465^|^465^|^465^|^465^|^465^|^465^|^465^|^465^|^465^|^20180822^|^465^|^1^|^465^|^0
465^|^517^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^466^|^466^|^46.2101^|^46.2101^|^466^|^466^|^466^|^466^|^466^|^466^|^466^|^466^|^466^|^466^|^466^|^466^|^466^|^20180131^|^466^|^1^|^466^|^0
466^|^518^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^467^|^467^|^46.2101^|^46.2101^|^467^|^467^|^467^|^467^|^467^|^467^|^467^|^467^|^467^|^467^|^467^|^467^|^467^|^20180624^|^467^|^1^|^467^|^0
467^|^519^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^468^|^468^|^46.2101^|^46.2101^|^468^|^468^|^468^|^468^|^468^|^468^|^468^|^468^|^468^|^468^|^468^|^468^|^468^|^20180201^|^468^|^1^|^468^|^0
468^|^520^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^469^|^469^|^46.2101^|^46.2101^|^469^|^469^|^469^|^469^|^469^|^469^|^469^|^469^|^469^|^469^|^469^|^469^|^469^|^20180416^|^469^|^1^|^469^|^0
469^|^521^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^470^|^470^|^46.2101^|^46.2101^|^470^|^470^|^470^|^470^|^470^|^470^|^470^|^470^|^470^|^470^|^470^|^470^|^470^|^20181101^|^470^|^1^|^470^|^0
470^|^522^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^471^|^471^|^46.2101^|^46.2101^|^471^|^471^|^471^|^471^|^471^|^471^|^471^|^471^|^471^|^471^|^471^|^471^|^471^|^20181222^|^471^|^1^|^471^|^0
471^|^523^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^472^|^472^|^46.2101^|^46.2101^|^472^|^472^|^472^|^472^|^472^|^472^|^472^|^472^|^472^|^472^|^472^|^472^|^472^|^20180820^|^472^|^1^|^472^|^0
472^|^524^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^473^|^473^|^46.2101^|^46.2101^|^473^|^473^|^473^|^473^|^473^|^473^|^473^|^473^|^473^|^473^|^473^|^473^|^473^|^20180331^|^473^|^1^|^473^|^0
473^|^525^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^474^|^474^|^46.2101^|^46.2101^|^474^|^474^|^474^|^474^|^474^|^474^|^474^|^474^|^474^|^474^|^474^|^474^|^474^|^20180413^|^474^|^1^|^474^|^0
474^|^526^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^475^|^475^|^46.2101^|^46.2101^|^475^|^475^|^475^|^475^|^475^|^475^|^475^|^475^|^475^|^475^|^475^|^475^|^475^|^20180225^|^475^|^1^|^475^|^0
475^|^527^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^476^|^476^|^46.2101^|^46.2101^|^476^|^476^|^476^|^476^|^476^|^476^|^476^|^476^|^476^|^476^|^476^|^476^|^476^|^20180730^|^476^|^1^|^476^|^0
476^|^528^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^477^|^477^|^46.2101^|^46.2101^|^477^|^477^|^477^|^477^|^477^|^477^|^477^|^477^|^477^|^477^|^477^|^477^|^477^|^20180628^|^477^|^1^|^477^|^0
477^|^529^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^478^|^478^|^46.2101^|^46.2101^|^478^|^478^|^478^|^478^|^478^|^478^|^478^|^478^|^478^|^478^|^478^|^478^|^478^|^20180204^|^478^|^1^|^478^|^0
478^|^530^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^479^|^479^|^46.2101^|^46.2101^|^479^|^479^|^479^|^479^|^479^|^479^|^479^|^479^|^479^|^479^|^479^|^479^|^479^|^20181220^|^479^|^1^|^479^|^0
479^|^531^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^480^|^480^|^46.2101^|^46.2101^|^480^|^480^|^480^|^480^|^480^|^480^|^480^|^480^|^480^|^480^|^480^|^480^|^480^|^20181016^|^480^|^1^|^480^|^0
480^|^532^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^481^|^481^|^46.2101^|^46.2101^|^481^|^481^|^481^|^481^|^481^|^481^|^481^|^481^|^481^|^481^|^481^|^481^|^481^|^20180919^|^481^|^1^|^481^|^0
481^|^533^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^482^|^482^|^46.2101^|^46.2101^|^482^|^482^|^482^|^482^|^482^|^482^|^482^|^482^|^482^|^482^|^482^|^482^|^482^|^20181211^|^482^|^1^|^482^|^0
482^|^534^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^483^|^483^|^46.2101^|^46.2101^|^483^|^483^|^483^|^483^|^483^|^483^|^483^|^483^|^483^|^483^|^483^|^483^|^483^|^20180101^|^483^|^1^|^483^|^0
483^|^535^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^484^|^484^|^46.2101^|^46.2101^|^484^|^484^|^484^|^484^|^484^|^484^|^484^|^484^|^484^|^484^|^484^|^484^|^484^|^20181026^|^484^|^1^|^484^|^0
