footprint_id^|^postal_code_num^|^city_name^|^city_suffix_name^|^district_name^|^street_name^|^house_num^|^house_num_modifier_val^|^kgs44_id^|^x_wgs84^|^y_wgs84^|^x_gk3^|^y_gk3^|^household_cnt^|^address_data_server_id^|^mktbil_cab_line_int_cd^|^mktbil_cab_line_dig_cd^|^mktbil_cab_line_anl_cd^|^mktbil_dtr_cab_line_int_cnt^|^tech_avail_cab_line_int_cd^|^tech_avail_cab_line_dig_cd^|^tech_avail_cab_line_anl_cd^|^feedback_chnl_ind^|^adsl_accs_line_bw_qty^|^adsl_bitstream_accs_bw_qty^|^vdsl_accs_line_bw_qty^|^vdsl_bitstream_accs_bw_qty^|^vdsl_vectoring_ind^|^lte_bw_qty^|^lte_indoor_outdoor_cd^|^lte_load_cnt^|^homes_passed_street_cnt^|^homes_passed_building_cnt^|^cab_line_int_apart_unit_cnt^|^cab_line_dig_apart_unit_cnt^|^cab_line_anl_apart_unit_cnt^|^dsl_apart_unit_cnt^|^lte_apart_unit_cnt^|^potential_bw_qty^|^vdsl_dtag_plan_dt^|^kabelscore_pct^|^mktbil_hybrid_fiber_coax_ind^|^vdsl_accs_line_fp_ind^|^vdsl_bitstream_accs_fp_ind^|^vdsl_vectoring_fp_ind^|^adsl_accs_line_fp_ind^|^adsl_bitstream_accs_fp_ind^|^lte_fix_fp_ind^|^potential_tech_cd^|^potential_contact_type_cd^|^branch_num^|^ip_tv_cd^|^ip_tv_potential_ind^|^g3g_cd^|^gsm_cd^|^is_deleted_ind^|^accuracy_id^|^di_gui^|^dwh_load_date
101^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8810^|^8^|^15961417^|^3.367^|^5.703^|^92^|^92^|^0^|^0^|^0^|^92^|^0^|^0^|^16045^|^1^|^92^|^92^|^92^|^92^|^92^|^92^|^0^|^92^|^92^|^92^|^92^|^92^|^92^|^92^|^92^|^92^|^20130124^|^11.11^|^92^|^92^|^92^|^92^|^92^|^92^|^92^|^NW^|^N^|^0^|^HSDP^|^49^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130117
102^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8811^|^8^|^15961418^|^3.367^|^5.703^|^93^|^93^|^0^|^0^|^0^|^93^|^0^|^0^|^16046^|^1^|^93^|^93^|^93^|^93^|^93^|^93^|^0^|^93^|^93^|^93^|^93^|^93^|^93^|^93^|^93^|^93^|^20130614^|^11.11^|^93^|^93^|^93^|^93^|^93^|^93^|^93^|^NW^|^N^|^0^|^HSDP^|^50^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130417
103^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8812^|^8^|^15961419^|^3.367^|^5.703^|^94^|^94^|^0^|^0^|^0^|^94^|^0^|^0^|^16047^|^1^|^94^|^94^|^94^|^94^|^94^|^94^|^0^|^94^|^94^|^94^|^94^|^94^|^94^|^94^|^94^|^94^|^20131201^|^11.11^|^94^|^94^|^94^|^94^|^94^|^94^|^94^|^W^|^N^|^0^|^HSDP^|^51^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130227
104^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8813^|^8^|^15961420^|^3.367^|^5.703^|^95^|^95^|^0^|^0^|^0^|^95^|^0^|^0^|^16048^|^1^|^95^|^95^|^95^|^95^|^95^|^95^|^0^|^95^|^95^|^95^|^95^|^95^|^95^|^95^|^95^|^95^|^20130202^|^11.11^|^95^|^95^|^95^|^95^|^95^|^95^|^95^|^NW^|^N^|^0^|^HSDP^|^52^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130127
105^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8814^|^8^|^15961421^|^3.367^|^5.703^|^96^|^96^|^0^|^0^|^0^|^96^|^0^|^0^|^16049^|^1^|^96^|^96^|^96^|^96^|^96^|^96^|^0^|^96^|^96^|^96^|^96^|^96^|^96^|^96^|^96^|^96^|^20130716^|^11.11^|^96^|^96^|^96^|^96^|^96^|^96^|^96^|^W^|^N^|^0^|^HSDP^|^53^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130617
106^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8815^|^8^|^15961422^|^3.367^|^5.703^|^97^|^97^|^0^|^0^|^0^|^97^|^0^|^0^|^16050^|^1^|^97^|^97^|^97^|^97^|^97^|^97^|^0^|^97^|^97^|^97^|^97^|^97^|^97^|^97^|^97^|^97^|^20131219^|^11.11^|^97^|^97^|^97^|^97^|^97^|^97^|^97^|^W^|^N^|^0^|^HSDP^|^54^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130225
107^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8816^|^8^|^15961423^|^3.367^|^5.703^|^98^|^98^|^0^|^0^|^0^|^98^|^0^|^0^|^16051^|^1^|^98^|^98^|^98^|^98^|^98^|^98^|^0^|^98^|^98^|^98^|^98^|^98^|^98^|^98^|^98^|^98^|^20130128^|^11.11^|^98^|^98^|^98^|^98^|^98^|^98^|^98^|^NW^|^N^|^0^|^HSDP^|^55^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130805
108^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8817^|^8^|^15961424^|^3.367^|^5.703^|^99^|^99^|^0^|^0^|^0^|^99^|^0^|^0^|^16052^|^1^|^99^|^99^|^99^|^99^|^99^|^99^|^0^|^99^|^99^|^99^|^99^|^99^|^99^|^99^|^99^|^99^|^20131230^|^11.11^|^99^|^99^|^99^|^99^|^99^|^99^|^99^|^NW^|^N^|^0^|^HSDP^|^56^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130513
109^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8818^|^8^|^15961425^|^3.367^|^5.703^|^100^|^100^|^0^|^0^|^0^|^100^|^0^|^0^|^16053^|^1^|^100^|^100^|^100^|^100^|^100^|^100^|^0^|^100^|^100^|^100^|^100^|^100^|^100^|^100^|^100^|^100^|^20130901^|^11.11^|^100^|^100^|^100^|^100^|^100^|^100^|^100^|^NW^|^N^|^0^|^HSDP^|^57^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130221
110^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8819^|^8^|^15961426^|^3.367^|^5.703^|^101^|^101^|^0^|^0^|^0^|^101^|^0^|^0^|^16054^|^1^|^101^|^101^|^101^|^101^|^101^|^101^|^0^|^101^|^101^|^101^|^101^|^101^|^101^|^101^|^101^|^101^|^20130907^|^11.11^|^101^|^101^|^101^|^101^|^101^|^101^|^101^|^NW^|^N^|^0^|^HSDP^|^58^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130315
111^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8820^|^8^|^15961427^|^3.367^|^5.703^|^102^|^102^|^0^|^0^|^0^|^102^|^0^|^0^|^16055^|^1^|^102^|^102^|^102^|^102^|^102^|^102^|^0^|^102^|^102^|^102^|^102^|^102^|^102^|^102^|^102^|^102^|^20130906^|^11.11^|^102^|^102^|^102^|^102^|^102^|^102^|^102^|^W^|^N^|^0^|^HSDP^|^59^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130607
112^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8821^|^8^|^15961428^|^3.367^|^5.703^|^103^|^103^|^0^|^0^|^0^|^103^|^0^|^0^|^16056^|^1^|^103^|^103^|^103^|^103^|^103^|^103^|^0^|^103^|^103^|^103^|^103^|^103^|^103^|^103^|^103^|^103^|^20130419^|^11.11^|^103^|^103^|^103^|^103^|^103^|^103^|^103^|^W^|^N^|^0^|^HSDP^|^60^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130904
113^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8822^|^8^|^15961429^|^3.367^|^5.703^|^104^|^104^|^0^|^0^|^0^|^104^|^0^|^0^|^16057^|^1^|^104^|^104^|^104^|^104^|^104^|^104^|^0^|^104^|^104^|^104^|^104^|^104^|^104^|^104^|^104^|^104^|^20130725^|^11.11^|^104^|^104^|^104^|^104^|^104^|^104^|^104^|^NW^|^N^|^0^|^HSDP^|^61^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131012
114^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8823^|^8^|^15961430^|^3.367^|^5.703^|^105^|^105^|^0^|^0^|^0^|^105^|^0^|^0^|^16058^|^1^|^105^|^105^|^105^|^105^|^105^|^105^|^0^|^105^|^105^|^105^|^105^|^105^|^105^|^105^|^105^|^105^|^20130610^|^11.11^|^105^|^105^|^105^|^105^|^105^|^105^|^105^|^W^|^N^|^0^|^HSDP^|^62^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130702
115^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8824^|^8^|^15961431^|^3.367^|^5.703^|^106^|^106^|^0^|^0^|^0^|^106^|^0^|^0^|^16059^|^1^|^106^|^106^|^106^|^106^|^106^|^106^|^0^|^106^|^106^|^106^|^106^|^106^|^106^|^106^|^106^|^106^|^20131123^|^11.11^|^106^|^106^|^106^|^106^|^106^|^106^|^106^|^W^|^N^|^0^|^HSDP^|^63^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130601
116^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8825^|^8^|^15961432^|^3.367^|^5.703^|^107^|^107^|^0^|^0^|^0^|^107^|^0^|^0^|^16060^|^1^|^107^|^107^|^107^|^107^|^107^|^107^|^0^|^107^|^107^|^107^|^107^|^107^|^107^|^107^|^107^|^107^|^20130120^|^11.11^|^107^|^107^|^107^|^107^|^107^|^107^|^107^|^NW^|^N^|^0^|^HSDP^|^64^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130315
117^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8826^|^8^|^15961433^|^3.367^|^5.703^|^108^|^108^|^0^|^0^|^0^|^108^|^0^|^0^|^16061^|^1^|^108^|^108^|^108^|^108^|^108^|^108^|^0^|^108^|^108^|^108^|^108^|^108^|^108^|^108^|^108^|^108^|^20130913^|^11.11^|^108^|^108^|^108^|^108^|^108^|^108^|^108^|^W^|^N^|^0^|^HSDP^|^65^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130312
118^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8827^|^8^|^15961434^|^3.367^|^5.703^|^109^|^109^|^0^|^0^|^0^|^109^|^0^|^0^|^16062^|^1^|^109^|^109^|^109^|^109^|^109^|^109^|^0^|^109^|^109^|^109^|^109^|^109^|^109^|^109^|^109^|^109^|^20130405^|^11.11^|^109^|^109^|^109^|^109^|^109^|^109^|^109^|^NW^|^N^|^0^|^HSDP^|^66^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130404
119^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8828^|^8^|^15961435^|^3.367^|^5.703^|^110^|^110^|^0^|^0^|^0^|^110^|^0^|^0^|^16063^|^1^|^110^|^110^|^110^|^110^|^110^|^110^|^0^|^110^|^110^|^110^|^110^|^110^|^110^|^110^|^110^|^110^|^20130630^|^11.11^|^110^|^110^|^110^|^110^|^110^|^110^|^110^|^W^|^N^|^0^|^HSDP^|^67^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131201
120^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8829^|^8^|^15961436^|^3.367^|^5.703^|^111^|^111^|^0^|^0^|^0^|^111^|^0^|^0^|^16064^|^1^|^111^|^111^|^111^|^111^|^111^|^111^|^0^|^111^|^111^|^111^|^111^|^111^|^111^|^111^|^111^|^111^|^20130120^|^11.11^|^111^|^111^|^111^|^111^|^111^|^111^|^111^|^NW^|^N^|^0^|^HSDP^|^68^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130224
121^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8830^|^8^|^15961437^|^3.367^|^5.703^|^112^|^112^|^0^|^0^|^0^|^112^|^0^|^0^|^16065^|^1^|^112^|^112^|^112^|^112^|^112^|^112^|^0^|^112^|^112^|^112^|^112^|^112^|^112^|^112^|^112^|^112^|^20130919^|^11.11^|^112^|^112^|^112^|^112^|^112^|^112^|^112^|^NW^|^N^|^0^|^HSDP^|^69^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130315
122^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8831^|^8^|^15961438^|^3.367^|^5.703^|^113^|^113^|^0^|^0^|^0^|^113^|^0^|^0^|^16066^|^1^|^113^|^113^|^113^|^113^|^113^|^113^|^0^|^113^|^113^|^113^|^113^|^113^|^113^|^113^|^113^|^113^|^20131002^|^11.11^|^113^|^113^|^113^|^113^|^113^|^113^|^113^|^W^|^N^|^0^|^HSDP^|^70^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131002
123^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8832^|^8^|^15961439^|^3.367^|^5.703^|^114^|^114^|^0^|^0^|^0^|^114^|^0^|^0^|^16067^|^1^|^114^|^114^|^114^|^114^|^114^|^114^|^0^|^114^|^114^|^114^|^114^|^114^|^114^|^114^|^114^|^114^|^20130522^|^11.11^|^114^|^114^|^114^|^114^|^114^|^114^|^114^|^W^|^N^|^0^|^HSDP^|^71^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130224
124^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8833^|^8^|^15961440^|^3.367^|^5.703^|^115^|^115^|^0^|^0^|^0^|^115^|^0^|^0^|^16068^|^1^|^115^|^115^|^115^|^115^|^115^|^115^|^0^|^115^|^115^|^115^|^115^|^115^|^115^|^115^|^115^|^115^|^20130402^|^11.11^|^115^|^115^|^115^|^115^|^115^|^115^|^115^|^NW^|^N^|^0^|^HSDP^|^72^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130912
125^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8834^|^8^|^15961441^|^3.367^|^5.703^|^116^|^116^|^0^|^0^|^0^|^116^|^0^|^0^|^16069^|^1^|^116^|^116^|^116^|^116^|^116^|^116^|^0^|^116^|^116^|^116^|^116^|^116^|^116^|^116^|^116^|^116^|^20130708^|^11.11^|^116^|^116^|^116^|^116^|^116^|^116^|^116^|^W^|^N^|^0^|^HSDP^|^73^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131214
126^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8835^|^8^|^15961442^|^3.367^|^5.703^|^117^|^117^|^0^|^0^|^0^|^117^|^0^|^0^|^16070^|^1^|^117^|^117^|^117^|^117^|^117^|^117^|^0^|^117^|^117^|^117^|^117^|^117^|^117^|^117^|^117^|^117^|^20130316^|^11.11^|^117^|^117^|^117^|^117^|^117^|^117^|^117^|^NW^|^N^|^0^|^HSDP^|^74^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130427
127^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8836^|^8^|^15961443^|^3.367^|^5.703^|^118^|^118^|^0^|^0^|^0^|^118^|^0^|^0^|^16071^|^1^|^118^|^118^|^118^|^118^|^118^|^118^|^0^|^118^|^118^|^118^|^118^|^118^|^118^|^118^|^118^|^118^|^20130318^|^11.11^|^118^|^118^|^118^|^118^|^118^|^118^|^118^|^W^|^N^|^0^|^HSDP^|^75^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130516
128^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8837^|^8^|^15961444^|^3.367^|^5.703^|^119^|^119^|^0^|^0^|^0^|^119^|^0^|^0^|^16072^|^1^|^119^|^119^|^119^|^119^|^119^|^119^|^0^|^119^|^119^|^119^|^119^|^119^|^119^|^119^|^119^|^119^|^20131210^|^11.11^|^119^|^119^|^119^|^119^|^119^|^119^|^119^|^NW^|^N^|^0^|^HSDP^|^76^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131215
129^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8838^|^8^|^15961445^|^3.367^|^5.703^|^120^|^120^|^0^|^0^|^0^|^120^|^0^|^0^|^16073^|^1^|^120^|^120^|^120^|^120^|^120^|^120^|^0^|^120^|^120^|^120^|^120^|^120^|^120^|^120^|^120^|^120^|^20130419^|^11.11^|^120^|^120^|^120^|^120^|^120^|^120^|^120^|^NW^|^N^|^0^|^HSDP^|^77^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131127
130^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8839^|^8^|^15961446^|^3.367^|^5.703^|^121^|^121^|^0^|^0^|^0^|^121^|^0^|^0^|^16074^|^1^|^121^|^121^|^121^|^121^|^121^|^121^|^0^|^121^|^121^|^121^|^121^|^121^|^121^|^121^|^121^|^121^|^20131004^|^11.11^|^121^|^121^|^121^|^121^|^121^|^121^|^121^|^NW^|^N^|^0^|^HSDP^|^78^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130130
131^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8840^|^8^|^15961447^|^3.367^|^5.703^|^122^|^122^|^0^|^0^|^0^|^122^|^0^|^0^|^16075^|^1^|^122^|^122^|^122^|^122^|^122^|^122^|^0^|^122^|^122^|^122^|^122^|^122^|^122^|^122^|^122^|^122^|^20130910^|^11.11^|^122^|^122^|^122^|^122^|^122^|^122^|^122^|^NW^|^N^|^0^|^HSDP^|^79^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130523
132^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8841^|^8^|^15961448^|^3.367^|^5.703^|^123^|^123^|^0^|^0^|^0^|^123^|^0^|^0^|^16076^|^1^|^123^|^123^|^123^|^123^|^123^|^123^|^0^|^123^|^123^|^123^|^123^|^123^|^123^|^123^|^123^|^123^|^20130718^|^11.11^|^123^|^123^|^123^|^123^|^123^|^123^|^123^|^W^|^N^|^0^|^HSDP^|^80^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131003
133^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8842^|^8^|^15961449^|^3.367^|^5.703^|^124^|^124^|^0^|^0^|^0^|^124^|^0^|^0^|^16077^|^1^|^124^|^124^|^124^|^124^|^124^|^124^|^0^|^124^|^124^|^124^|^124^|^124^|^124^|^124^|^124^|^124^|^20130513^|^11.11^|^124^|^124^|^124^|^124^|^124^|^124^|^124^|^NW^|^N^|^0^|^HSDP^|^81^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130213
134^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8843^|^8^|^15961450^|^3.367^|^5.703^|^125^|^125^|^0^|^0^|^0^|^125^|^0^|^0^|^16078^|^1^|^125^|^125^|^125^|^125^|^125^|^125^|^0^|^125^|^125^|^125^|^125^|^125^|^125^|^125^|^125^|^125^|^20130630^|^11.11^|^125^|^125^|^125^|^125^|^125^|^125^|^125^|^NW^|^N^|^0^|^HSDP^|^82^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131227
135^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8844^|^8^|^15961451^|^3.367^|^5.703^|^126^|^126^|^0^|^0^|^0^|^126^|^0^|^0^|^16079^|^1^|^126^|^126^|^126^|^126^|^126^|^126^|^0^|^126^|^126^|^126^|^126^|^126^|^126^|^126^|^126^|^126^|^20131219^|^11.11^|^126^|^126^|^126^|^126^|^126^|^126^|^126^|^NW^|^N^|^0^|^HSDP^|^83^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130709
136^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8845^|^8^|^15961452^|^3.367^|^5.703^|^127^|^127^|^0^|^0^|^0^|^127^|^0^|^0^|^16080^|^1^|^127^|^127^|^127^|^127^|^127^|^127^|^0^|^127^|^127^|^127^|^127^|^127^|^127^|^127^|^127^|^127^|^20130322^|^11.11^|^127^|^127^|^127^|^127^|^127^|^127^|^127^|^W^|^N^|^0^|^HSDP^|^84^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130709
137^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8846^|^8^|^15961453^|^3.367^|^5.703^|^128^|^128^|^0^|^0^|^0^|^128^|^0^|^0^|^16081^|^1^|^128^|^128^|^128^|^128^|^128^|^128^|^0^|^128^|^128^|^128^|^128^|^128^|^128^|^128^|^128^|^128^|^20131001^|^11.11^|^128^|^128^|^128^|^128^|^128^|^128^|^128^|^W^|^N^|^0^|^HSDP^|^85^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130131
138^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8847^|^8^|^15961454^|^3.367^|^5.703^|^129^|^129^|^0^|^0^|^0^|^129^|^0^|^0^|^16082^|^1^|^129^|^129^|^129^|^129^|^129^|^129^|^0^|^129^|^129^|^129^|^129^|^129^|^129^|^129^|^129^|^129^|^20130219^|^11.11^|^129^|^129^|^129^|^129^|^129^|^129^|^129^|^W^|^N^|^0^|^HSDP^|^86^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130623
139^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8848^|^8^|^15961455^|^3.367^|^5.703^|^130^|^130^|^0^|^0^|^0^|^130^|^0^|^0^|^16083^|^1^|^130^|^130^|^130^|^130^|^130^|^130^|^0^|^130^|^130^|^130^|^130^|^130^|^130^|^130^|^130^|^130^|^20130222^|^11.11^|^130^|^130^|^130^|^130^|^130^|^130^|^130^|^W^|^N^|^0^|^HSDP^|^87^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130102
140^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8849^|^8^|^15961456^|^3.367^|^5.703^|^131^|^131^|^0^|^0^|^0^|^131^|^0^|^0^|^16084^|^1^|^131^|^131^|^131^|^131^|^131^|^131^|^0^|^131^|^131^|^131^|^131^|^131^|^131^|^131^|^131^|^131^|^20130423^|^11.11^|^131^|^131^|^131^|^131^|^131^|^131^|^131^|^NW^|^N^|^0^|^HSDP^|^88^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131010
141^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8850^|^8^|^15961457^|^3.367^|^5.703^|^132^|^132^|^0^|^0^|^0^|^132^|^0^|^0^|^16085^|^1^|^132^|^132^|^132^|^132^|^132^|^132^|^0^|^132^|^132^|^132^|^132^|^132^|^132^|^132^|^132^|^132^|^20130209^|^11.11^|^132^|^132^|^132^|^132^|^132^|^132^|^132^|^NW^|^N^|^0^|^HSDP^|^89^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130420
142^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8851^|^8^|^15961458^|^3.367^|^5.703^|^133^|^133^|^0^|^0^|^0^|^133^|^0^|^0^|^16086^|^1^|^133^|^133^|^133^|^133^|^133^|^133^|^0^|^133^|^133^|^133^|^133^|^133^|^133^|^133^|^133^|^133^|^20130505^|^11.11^|^133^|^133^|^133^|^133^|^133^|^133^|^133^|^W^|^N^|^0^|^HSDP^|^90^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131007
143^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8852^|^8^|^15961459^|^3.367^|^5.703^|^134^|^134^|^0^|^0^|^0^|^134^|^0^|^0^|^16087^|^1^|^134^|^134^|^134^|^134^|^134^|^134^|^0^|^134^|^134^|^134^|^134^|^134^|^134^|^134^|^134^|^134^|^20131222^|^11.11^|^134^|^134^|^134^|^134^|^134^|^134^|^134^|^NW^|^N^|^0^|^HSDP^|^91^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131028
144^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8853^|^8^|^15961460^|^3.367^|^5.703^|^135^|^135^|^0^|^0^|^0^|^135^|^0^|^0^|^16088^|^1^|^135^|^135^|^135^|^135^|^135^|^135^|^0^|^135^|^135^|^135^|^135^|^135^|^135^|^135^|^135^|^135^|^20130626^|^11.11^|^135^|^135^|^135^|^135^|^135^|^135^|^135^|^W^|^N^|^0^|^HSDP^|^92^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130628
145^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8854^|^8^|^15961461^|^3.367^|^5.703^|^136^|^136^|^0^|^0^|^0^|^136^|^0^|^0^|^16089^|^1^|^136^|^136^|^136^|^136^|^136^|^136^|^0^|^136^|^136^|^136^|^136^|^136^|^136^|^136^|^136^|^136^|^20130207^|^11.11^|^136^|^136^|^136^|^136^|^136^|^136^|^136^|^NW^|^N^|^0^|^HSDP^|^93^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130816
146^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8855^|^8^|^15961462^|^3.367^|^5.703^|^137^|^137^|^0^|^0^|^0^|^137^|^0^|^0^|^16090^|^1^|^137^|^137^|^137^|^137^|^137^|^137^|^0^|^137^|^137^|^137^|^137^|^137^|^137^|^137^|^137^|^137^|^20130425^|^11.11^|^137^|^137^|^137^|^137^|^137^|^137^|^137^|^W^|^N^|^0^|^HSDP^|^94^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131101
147^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8856^|^8^|^15961463^|^3.367^|^5.703^|^138^|^138^|^0^|^0^|^0^|^138^|^0^|^0^|^16091^|^1^|^138^|^138^|^138^|^138^|^138^|^138^|^0^|^138^|^138^|^138^|^138^|^138^|^138^|^138^|^138^|^138^|^20130903^|^11.11^|^138^|^138^|^138^|^138^|^138^|^138^|^138^|^W^|^N^|^0^|^HSDP^|^95^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130521
148^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^8857^|^8^|^15961464^|^3.367^|^5.703^|^139^|^139^|^0^|^0^|^0^|^139^|^0^|^0^|^16092^|^1^|^139^|^139^|^139^|^139^|^139^|^139^|^0^|^139^|^139^|^139^|^139^|^139^|^139^|^139^|^139^|^139^|^20130425^|^11.11^|^139^|^139^|^139^|^139^|^139^|^139^|^139^|^W^|^N^|^0^|^HSDP^|^96^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131111
