name^|^value^|^customer_id^|^subscr_id^|^household_id^|^building_id
IsEligibleForCable^|^1^|^89284983^|^469^|^423555^|^469
IsEligibleForCable^|^1^|^89284984^|^470^|^423556^|^470
IsEligibleForCable^|^1^|^89284985^|^471^|^423557^|^471
IsEligibleForCable^|^1^|^89284986^|^472^|^423558^|^472
IsEligibleForCable^|^1^|^89284987^|^473^|^423559^|^473
IsEligibleForCable^|^1^|^89284988^|^474^|^423560^|^474
IsEligibleForCable^|^1^|^89284989^|^475^|^423561^|^475
IsEligibleForCable^|^1^|^89284990^|^476^|^423562^|^476
IsEligibleForCable^|^1^|^89284991^|^477^|^423563^|^477
IsEligibleForCable^|^1^|^89284992^|^478^|^423564^|^478
IsEligibleForCable^|^1^|^89284993^|^479^|^423565^|^479
IsEligibleForCable^|^1^|^89284994^|^480^|^423566^|^480
IsEligibleForCable^|^1^|^89284995^|^481^|^423567^|^481
IsEligibleForCable^|^1^|^89284996^|^482^|^423568^|^482
IsEligibleForCable^|^1^|^89284997^|^483^|^423569^|^483
IsEligibleForCable^|^1^|^89284998^|^484^|^423570^|^484
IsEligibleForCable^|^1^|^89284999^|^485^|^423571^|^485
IsEligibleForCable^|^1^|^89285000^|^486^|^423572^|^486
IsEligibleForCable^|^1^|^89285001^|^487^|^423573^|^487
IsEligibleForCable^|^1^|^89285002^|^488^|^423574^|^488
IsEligibleForCable^|^1^|^89285003^|^489^|^423575^|^489
IsEligibleForCable^|^1^|^89285004^|^490^|^423576^|^490
IsEligibleForCable^|^1^|^89285005^|^491^|^423577^|^491
IsEligibleForCable^|^1^|^89285006^|^492^|^423578^|^492
IsEligibleForCable^|^1^|^89285007^|^493^|^423579^|^493
IsEligibleForCable^|^1^|^89285008^|^494^|^423580^|^494
IsEligibleForCable^|^1^|^89285009^|^495^|^423581^|^495
IsEligibleForCable^|^1^|^89285010^|^496^|^423582^|^496
IsEligibleForCable^|^1^|^89285011^|^497^|^423583^|^497
IsEligibleForCable^|^1^|^89285012^|^498^|^423584^|^498
IsEligibleForCable^|^1^|^89285013^|^499^|^423585^|^499
IsEligibleForCable^|^1^|^89285014^|^500^|^423586^|^500
IsEligibleForCable^|^1^|^89285015^|^501^|^423587^|^501
IsEligibleForCable^|^1^|^89285016^|^502^|^423588^|^502
IsEligibleForCable^|^1^|^89285017^|^503^|^423589^|^503
IsEligibleForCable^|^1^|^89285018^|^504^|^423590^|^504
IsEligibleForCable^|^1^|^89285019^|^505^|^423591^|^505
IsEligibleForCable^|^1^|^89285020^|^506^|^423592^|^506
IsEligibleForCable^|^1^|^89285021^|^507^|^423593^|^507
IsEligibleForCable^|^1^|^89285022^|^508^|^423594^|^508
IsEligibleForCable^|^1^|^89285023^|^509^|^423595^|^509
IsEligibleForCable^|^1^|^89285024^|^510^|^423596^|^510
IsEligibleForCable^|^1^|^89285025^|^511^|^423597^|^511
IsEligibleForCable^|^1^|^89285026^|^512^|^423598^|^512
IsEligibleForCable^|^1^|^89285027^|^513^|^423599^|^513
IsEligibleForCable^|^1^|^89285028^|^514^|^423600^|^514
IsEligibleForCable^|^1^|^89285029^|^515^|^423601^|^515
IsEligibleForCable^|^1^|^89285030^|^516^|^423602^|^516
IsEligibleForCable^|^1^|^89285031^|^517^|^423603^|^517
IsEligibleForCable^|^1^|^89285032^|^518^|^423604^|^518
IsEligibleForCable^|^1^|^89285033^|^519^|^423605^|^519
IsEligibleForCable^|^1^|^89285034^|^520^|^423606^|^520
IsEligibleForCable^|^1^|^89285035^|^521^|^423607^|^521
IsEligibleForCable^|^1^|^89285036^|^522^|^423608^|^522
IsEligibleForCable^|^1^|^89285037^|^523^|^423609^|^523
IsEligibleForCable^|^1^|^89285038^|^524^|^423610^|^524
IsEligibleForCable^|^1^|^89285039^|^525^|^423611^|^525
IsEligibleForCable^|^1^|^89285040^|^526^|^423612^|^526
IsEligibleForCable^|^1^|^89285041^|^527^|^423613^|^527
IsEligibleForCable^|^1^|^89285042^|^528^|^423614^|^528
IsEligibleForCable^|^1^|^89285043^|^529^|^423615^|^529
IsEligibleForCable^|^1^|^89285044^|^530^|^423616^|^530
IsEligibleForCable^|^1^|^89285045^|^531^|^423617^|^531
IsEligibleForCable^|^1^|^89285046^|^532^|^423618^|^532
IsEligibleForCable^|^1^|^89285047^|^533^|^423619^|^533
IsEligibleForCable^|^1^|^89285048^|^534^|^423620^|^534
IsEligibleForCable^|^1^|^89285049^|^535^|^423621^|^535
IsEligibleForCable^|^1^|^89285050^|^536^|^423622^|^536
IsEligibleForCable^|^1^|^89285051^|^537^|^423623^|^537
IsEligibleForCable^|^1^|^89285052^|^538^|^423624^|^538
IsEligibleForCable^|^1^|^89285053^|^539^|^423625^|^539
IsEligibleForCable^|^1^|^89285054^|^540^|^423626^|^540
IsEligibleForCable^|^1^|^89285055^|^541^|^423627^|^541
IsEligibleForCable^|^1^|^89285056^|^542^|^423628^|^542
IsEligibleForCable^|^1^|^89285057^|^543^|^423629^|^543
IsEligibleForCable^|^1^|^89285058^|^544^|^423630^|^544
IsEligibleForCable^|^1^|^89285059^|^545^|^423631^|^545
IsEligibleForCable^|^1^|^89285060^|^546^|^423632^|^546
IsEligibleForCable^|^1^|^89285061^|^547^|^423633^|^547
IsEligibleForCable^|^1^|^89285062^|^548^|^423634^|^548
IsEligibleForCable^|^1^|^89285063^|^549^|^423635^|^549
IsEligibleForCable^|^1^|^89285064^|^550^|^423636^|^550
IsEligibleForCable^|^1^|^89285065^|^551^|^423637^|^551
IsEligibleForCable^|^1^|^89285066^|^552^|^423638^|^552
IsEligibleForCable^|^1^|^89285067^|^553^|^423639^|^553
IsEligibleForCable^|^1^|^89285068^|^554^|^423640^|^554
IsEligibleForCable^|^1^|^89285069^|^555^|^423641^|^555
IsEligibleForCable^|^1^|^89285070^|^556^|^423642^|^556
IsEligibleForCable^|^1^|^89285071^|^557^|^423643^|^557
IsEligibleForCable^|^1^|^89285072^|^558^|^423644^|^558
IsEligibleForCable^|^1^|^89285073^|^559^|^423645^|^559
IsEligibleForCable^|^1^|^89285074^|^560^|^423646^|^560
IsEligibleForCable^|^1^|^89285075^|^561^|^423647^|^561
IsEligibleForCable^|^1^|^89285076^|^562^|^423648^|^562
IsEligibleForCable^|^1^|^89285077^|^563^|^423649^|^563
IsEligibleForCable^|^1^|^89285078^|^564^|^423650^|^564
IsEligibleForCable^|^1^|^89285079^|^565^|^423651^|^565
IsEligibleForCable^|^1^|^89285080^|^566^|^423652^|^566
IsEligibleForCable^|^1^|^89285081^|^567^|^423653^|^567
IsEligibleForCable^|^1^|^89285082^|^568^|^423654^|^568
IsEligibleForCable^|^1^|^89285083^|^569^|^423655^|^569
IsEligibleForCable^|^1^|^89285084^|^570^|^423656^|^570
IsEligibleForCable^|^1^|^89285085^|^571^|^423657^|^571
IsEligibleForCable^|^1^|^89285086^|^572^|^423658^|^572
IsEligibleForCable^|^1^|^89285087^|^573^|^423659^|^573
IsEligibleForCable^|^1^|^89285088^|^574^|^423660^|^574
IsEligibleForCable^|^1^|^89285089^|^575^|^423661^|^575
IsEligibleForCable^|^1^|^89285090^|^576^|^423662^|^576
IsEligibleForCable^|^1^|^89285091^|^577^|^423663^|^577
IsEligibleForCable^|^1^|^89285092^|^578^|^423664^|^578
IsEligibleForCable^|^1^|^89285093^|^579^|^423665^|^579
IsEligibleForCable^|^1^|^89285094^|^580^|^423666^|^580
IsEligibleForCable^|^1^|^89285095^|^581^|^423667^|^581
IsEligibleForCable^|^1^|^89285096^|^582^|^423668^|^582
IsEligibleForCable^|^1^|^89285097^|^583^|^423669^|^583
IsEligibleForCable^|^1^|^89285098^|^584^|^423670^|^584
IsEligibleForCable^|^1^|^89285099^|^585^|^423671^|^585
IsEligibleForCable^|^1^|^89285100^|^586^|^423672^|^586
IsEligibleForCable^|^1^|^89285101^|^587^|^423673^|^587
IsEligibleForCable^|^1^|^89285102^|^588^|^423674^|^588
IsEligibleForCable^|^1^|^89285103^|^589^|^423675^|^589
IsEligibleForCable^|^1^|^89285104^|^590^|^423676^|^590
IsEligibleForCable^|^1^|^89285105^|^591^|^423677^|^591
IsEligibleForCable^|^1^|^89285106^|^592^|^423678^|^592
IsEligibleForCable^|^1^|^89285107^|^593^|^423679^|^593
IsEligibleForCable^|^1^|^89285108^|^594^|^423680^|^594
IsEligibleForCable^|^1^|^89285109^|^595^|^423681^|^595
IsEligibleForCable^|^1^|^89285110^|^596^|^423682^|^596
IsEligibleForCable^|^1^|^89285111^|^597^|^423683^|^597
IsEligibleForCable^|^1^|^89285112^|^598^|^423684^|^598
IsEligibleForCable^|^1^|^89285113^|^599^|^423685^|^599
IsEligibleForCable^|^1^|^89285114^|^600^|^423686^|^600
IsEligibleForCable^|^1^|^89285115^|^601^|^423687^|^601
IsEligibleForCable^|^1^|^89285116^|^602^|^423688^|^602
IsEligibleForCable^|^1^|^89285117^|^603^|^423689^|^603
IsEligibleForCable^|^1^|^89285118^|^604^|^423690^|^604
IsEligibleForCable^|^1^|^89285119^|^605^|^423691^|^605
IsEligibleForCable^|^1^|^89285120^|^606^|^423692^|^606
IsEligibleForCable^|^1^|^89285121^|^607^|^423693^|^607
IsEligibleForCable^|^1^|^89285122^|^608^|^423694^|^608
IsEligibleForCable^|^1^|^89285123^|^609^|^423695^|^609
IsEligibleForCable^|^1^|^89285124^|^610^|^423696^|^610
IsEligibleForCable^|^1^|^89285125^|^611^|^423697^|^611
IsEligibleForCable^|^1^|^89285126^|^612^|^423698^|^612
IsEligibleForCable^|^1^|^89285127^|^613^|^423699^|^613
IsEligibleForCable^|^1^|^89285128^|^614^|^423700^|^614
IsEligibleForCable^|^1^|^89285129^|^615^|^423701^|^615
IsEligibleForCable^|^1^|^89285130^|^616^|^423702^|^616
IsEligibleForCable^|^1^|^89285131^|^617^|^423703^|^617
IsEligibleForCable^|^1^|^89285132^|^618^|^423704^|^618
IsEligibleForCable^|^1^|^89285133^|^619^|^423705^|^619
IsEligibleForCable^|^1^|^89285134^|^620^|^423706^|^620
IsEligibleForCable^|^1^|^89285135^|^621^|^423707^|^621
IsEligibleForCable^|^1^|^89285136^|^622^|^423708^|^622
IsEligibleForCable^|^1^|^89285137^|^623^|^423709^|^623
IsEligibleForCable^|^1^|^89285138^|^624^|^423710^|^624
IsEligibleForCable^|^1^|^89285139^|^625^|^423711^|^625
IsEligibleForCable^|^1^|^89285140^|^626^|^423712^|^626
IsEligibleForCable^|^1^|^89285141^|^627^|^423713^|^627
IsEligibleForCable^|^1^|^89285142^|^628^|^423714^|^628
IsEligibleForCable^|^1^|^89285143^|^629^|^423715^|^629
IsEligibleForCable^|^1^|^89285144^|^630^|^423716^|^630
IsEligibleForCable^|^1^|^89285145^|^631^|^423717^|^631
IsEligibleForCable^|^1^|^89285146^|^632^|^423718^|^632
IsEligibleForCable^|^1^|^89285147^|^633^|^423719^|^633
IsEligibleForCable^|^1^|^89285148^|^634^|^423720^|^634
IsEligibleForCable^|^1^|^89285149^|^635^|^423721^|^635
IsEligibleForCable^|^1^|^89285150^|^636^|^423722^|^636
IsEligibleForCable^|^1^|^89285151^|^637^|^423723^|^637
IsEligibleForCable^|^1^|^89285152^|^638^|^423724^|^638
IsEligibleForCable^|^1^|^89285153^|^639^|^423725^|^639
IsEligibleForCable^|^1^|^89285154^|^640^|^423726^|^640
IsEligibleForCable^|^1^|^89285155^|^641^|^423727^|^641
IsEligibleForCable^|^1^|^89285156^|^642^|^423728^|^642
IsEligibleForCable^|^1^|^89285157^|^643^|^423729^|^643
IsEligibleForCable^|^1^|^89285158^|^644^|^423730^|^644
IsEligibleForCable^|^1^|^89285159^|^645^|^423731^|^645
IsEligibleForCable^|^1^|^89285160^|^646^|^423732^|^646
IsEligibleForCable^|^1^|^89285161^|^647^|^423733^|^647
IsEligibleForCable^|^1^|^89285162^|^648^|^423734^|^648
IsEligibleForCable^|^1^|^89285163^|^649^|^423735^|^649
IsEligibleForCable^|^1^|^89285164^|^650^|^423736^|^650
IsEligibleForCable^|^1^|^89285165^|^651^|^423737^|^651
IsEligibleForCable^|^1^|^89285166^|^652^|^423738^|^652
IsEligibleForCable^|^1^|^89285167^|^653^|^423739^|^653
IsEligibleForCable^|^1^|^89285168^|^654^|^423740^|^654
IsEligibleForCable^|^1^|^89285169^|^655^|^423741^|^655
IsEligibleForCable^|^1^|^89285170^|^656^|^423742^|^656
IsEligibleForCable^|^1^|^89285171^|^657^|^423743^|^657
IsEligibleForCable^|^1^|^89285172^|^658^|^423744^|^658
IsEligibleForCable^|^1^|^89285173^|^659^|^423745^|^659
IsEligibleForCable^|^1^|^89285174^|^660^|^423746^|^660
IsEligibleForCable^|^1^|^89285175^|^661^|^423747^|^661
IsEligibleForCable^|^1^|^89285176^|^662^|^423748^|^662
IsEligibleForCable^|^1^|^89285177^|^663^|^423749^|^663
IsEligibleForCable^|^1^|^89285178^|^664^|^423750^|^664
IsEligibleForCable^|^1^|^89285179^|^665^|^423751^|^665
IsEligibleForCable^|^1^|^89285180^|^666^|^423752^|^666
IsEligibleForCable^|^1^|^89285181^|^667^|^423753^|^667
IsEligibleForCable^|^1^|^89285182^|^668^|^423754^|^668
IsEligibleForCable^|^1^|^89285183^|^669^|^423755^|^669
IsEligibleForCable^|^1^|^89285184^|^670^|^423756^|^670
IsEligibleForCable^|^1^|^89285185^|^671^|^423757^|^671
IsEligibleForCable^|^1^|^89285186^|^672^|^423758^|^672
IsEligibleForCable^|^1^|^89285187^|^673^|^423759^|^673
IsEligibleForCable^|^1^|^89285188^|^674^|^423760^|^674
IsEligibleForCable^|^1^|^89285189^|^675^|^423761^|^675
IsEligibleForCable^|^1^|^89285190^|^676^|^423762^|^676
IsEligibleForCable^|^1^|^89285191^|^677^|^423763^|^677
IsEligibleForCable^|^1^|^89285192^|^678^|^423764^|^678
IsEligibleForCable^|^1^|^89285193^|^679^|^423765^|^679
IsEligibleForCable^|^1^|^89285194^|^680^|^423766^|^680
IsEligibleForCable^|^1^|^89285195^|^681^|^423767^|^681
IsEligibleForCable^|^1^|^89285196^|^682^|^423768^|^682
IsEligibleForCable^|^1^|^89285197^|^683^|^423769^|^683
IsEligibleForCable^|^1^|^89285198^|^684^|^423770^|^684
IsEligibleForCable^|^1^|^89285199^|^685^|^423771^|^685
IsEligibleForCable^|^1^|^89285200^|^686^|^423772^|^686
IsEligibleForCable^|^1^|^89285201^|^687^|^423773^|^687
IsEligibleForCable^|^1^|^89285202^|^688^|^423774^|^688
IsEligibleForCable^|^1^|^89285203^|^689^|^423775^|^689
IsEligibleForCable^|^1^|^89285204^|^690^|^423776^|^690
IsEligibleForCable^|^1^|^89285205^|^691^|^423777^|^691
IsEligibleForCable^|^1^|^89285206^|^692^|^423778^|^692
IsEligibleForCable^|^1^|^89285207^|^693^|^423779^|^693
IsEligibleForCable^|^1^|^89285208^|^694^|^423780^|^694
IsEligibleForCable^|^1^|^89285209^|^695^|^423781^|^695
IsEligibleForCable^|^1^|^89285210^|^696^|^423782^|^696
IsEligibleForCable^|^1^|^89285211^|^697^|^423783^|^697
IsEligibleForCable^|^1^|^89285212^|^698^|^423784^|^698
IsEligibleForCable^|^1^|^89285213^|^699^|^423785^|^699
IsEligibleForCable^|^1^|^89285214^|^700^|^423786^|^700
IsEligibleForCable^|^1^|^89285215^|^701^|^423787^|^701
IsEligibleForCable^|^1^|^89285216^|^702^|^423788^|^702
IsEligibleForCable^|^1^|^89285217^|^703^|^423789^|^703
IsEligibleForCable^|^1^|^89285218^|^704^|^423790^|^704
IsEligibleForCable^|^1^|^89285219^|^705^|^423791^|^705
IsEligibleForCable^|^1^|^89285220^|^706^|^423792^|^706
IsEligibleForCable^|^1^|^89285221^|^707^|^423793^|^707
IsEligibleForCable^|^1^|^89285222^|^708^|^423794^|^708
IsEligibleForCable^|^1^|^89285223^|^709^|^423795^|^709
IsEligibleForCable^|^1^|^89285224^|^710^|^423796^|^710
IsEligibleForCable^|^1^|^89285225^|^711^|^423797^|^711
IsEligibleForCable^|^1^|^89285226^|^712^|^423798^|^712
IsEligibleForCable^|^1^|^89285227^|^713^|^423799^|^713
IsEligibleForCable^|^1^|^89285228^|^714^|^423800^|^714
IsEligibleForCable^|^1^|^89285229^|^715^|^423801^|^715
IsEligibleForCable^|^1^|^89285230^|^716^|^423802^|^716
IsEligibleForCable^|^1^|^89285231^|^717^|^423803^|^717
IsEligibleForCable^|^1^|^89285232^|^718^|^423804^|^718
IsEligibleForCable^|^1^|^89285233^|^719^|^423805^|^719
IsEligibleForCable^|^1^|^89285234^|^720^|^423806^|^720
IsEligibleForCable^|^1^|^89285235^|^721^|^423807^|^721
IsEligibleForCable^|^1^|^89285236^|^722^|^423808^|^722
IsEligibleForCable^|^1^|^89285237^|^723^|^423809^|^723
IsEligibleForCable^|^1^|^89285238^|^724^|^423810^|^724
IsEligibleForCable^|^1^|^89285239^|^725^|^423811^|^725
IsEligibleForCable^|^1^|^89285240^|^726^|^423812^|^726
IsEligibleForCable^|^1^|^89285241^|^727^|^423813^|^727
IsEligibleForCable^|^1^|^89285242^|^728^|^423814^|^728
IsEligibleForCable^|^1^|^89285243^|^729^|^423815^|^729
IsEligibleForCable^|^1^|^89285244^|^730^|^423816^|^730
IsEligibleForCable^|^1^|^89285245^|^731^|^423817^|^731
IsEligibleForCable^|^1^|^89285246^|^732^|^423818^|^732
IsEligibleForCable^|^1^|^89285247^|^733^|^423819^|^733
IsEligibleForCable^|^1^|^89285248^|^734^|^423820^|^734
IsEligibleForCable^|^1^|^89285249^|^735^|^423821^|^735
IsEligibleForCable^|^1^|^89285250^|^736^|^423822^|^736
IsEligibleForCable^|^1^|^89285251^|^737^|^423823^|^737
IsEligibleForCable^|^1^|^89285252^|^738^|^423824^|^738
IsEligibleForCable^|^1^|^89285253^|^739^|^423825^|^739
IsEligibleForCable^|^1^|^89285254^|^740^|^423826^|^740
IsEligibleForCable^|^1^|^89285255^|^741^|^423827^|^741
IsEligibleForCable^|^1^|^89285256^|^742^|^423828^|^742
IsEligibleForCable^|^1^|^89285257^|^743^|^423829^|^743
IsEligibleForCable^|^1^|^89285258^|^744^|^423830^|^744
IsEligibleForCable^|^1^|^89285259^|^745^|^423831^|^745
IsEligibleForCable^|^1^|^89285260^|^746^|^423832^|^746
IsEligibleForCable^|^1^|^89285261^|^747^|^423833^|^747
IsEligibleForCable^|^1^|^89285262^|^748^|^423834^|^748
IsEligibleForCable^|^1^|^89285263^|^749^|^423835^|^749
IsEligibleForCable^|^1^|^89285264^|^750^|^423836^|^750
IsEligibleForCable^|^1^|^89285265^|^751^|^423837^|^751
IsEligibleForCable^|^1^|^89285266^|^752^|^423838^|^752
IsEligibleForCable^|^1^|^89285267^|^753^|^423839^|^753
IsEligibleForCable^|^1^|^89285268^|^754^|^423840^|^754
IsEligibleForCable^|^1^|^89285269^|^755^|^423841^|^755
IsEligibleForCable^|^1^|^89285270^|^756^|^423842^|^756
IsEligibleForCable^|^1^|^89285271^|^757^|^423843^|^757
IsEligibleForCable^|^1^|^89285272^|^758^|^423844^|^758
IsEligibleForCable^|^1^|^89285273^|^759^|^423845^|^759
IsEligibleForCable^|^1^|^89285274^|^760^|^423846^|^760
IsEligibleForCable^|^1^|^89285275^|^761^|^423847^|^761
IsEligibleForCable^|^1^|^89285276^|^762^|^423848^|^762
IsEligibleForCable^|^1^|^89285277^|^763^|^423849^|^763
IsEligibleForCable^|^1^|^89285278^|^764^|^423850^|^764
IsEligibleForCable^|^1^|^89285279^|^765^|^423851^|^765
IsEligibleForCable^|^1^|^89285280^|^766^|^423852^|^766
IsEligibleForCable^|^1^|^89285281^|^767^|^423853^|^767
IsEligibleForCable^|^1^|^89285282^|^768^|^423854^|^768
IsEligibleForCable^|^1^|^89285283^|^769^|^423855^|^769
IsEligibleForCable^|^1^|^89285284^|^770^|^423856^|^770
IsEligibleForCable^|^1^|^89285285^|^771^|^423857^|^771
IsEligibleForCable^|^1^|^89285286^|^772^|^423858^|^772
IsEligibleForCable^|^1^|^89285287^|^773^|^423859^|^773
IsEligibleForCable^|^1^|^89285288^|^774^|^423860^|^774
IsEligibleForCable^|^1^|^89285289^|^775^|^423861^|^775
IsEligibleForCable^|^1^|^89285290^|^776^|^423862^|^776
IsEligibleForCable^|^1^|^89285291^|^777^|^423863^|^777
IsEligibleForCable^|^1^|^89285292^|^778^|^423864^|^778
IsEligibleForCable^|^1^|^89285293^|^779^|^423865^|^779
IsEligibleForCable^|^1^|^89285294^|^780^|^423866^|^780
IsEligibleForCable^|^1^|^89285295^|^781^|^423867^|^781
IsEligibleForCable^|^1^|^89285296^|^782^|^423868^|^782
IsEligibleForCable^|^1^|^89285297^|^783^|^423869^|^783
IsEligibleForCable^|^1^|^89285298^|^784^|^423870^|^784
IsEligibleForCable^|^1^|^89285299^|^785^|^423871^|^785
IsEligibleForCable^|^1^|^89285300^|^786^|^423872^|^786
IsEligibleForCable^|^1^|^89285301^|^787^|^423873^|^787
IsEligibleForCable^|^1^|^89285302^|^788^|^423874^|^788
IsEligibleForCable^|^1^|^89285303^|^789^|^423875^|^789
IsEligibleForCable^|^1^|^89285304^|^790^|^423876^|^790
IsEligibleForCable^|^1^|^89285305^|^791^|^423877^|^791
IsEligibleForCable^|^1^|^89285306^|^792^|^423878^|^792
IsEligibleForCable^|^1^|^89285307^|^793^|^423879^|^793
IsEligibleForCable^|^1^|^89285308^|^794^|^423880^|^794
IsEligibleForCable^|^1^|^89285309^|^795^|^423881^|^795
IsEligibleForCable^|^1^|^89285310^|^796^|^423882^|^796
IsEligibleForCable^|^1^|^89285311^|^797^|^423883^|^797
IsEligibleForCable^|^1^|^89285312^|^798^|^423884^|^798
IsEligibleForCable^|^1^|^89285313^|^799^|^423885^|^799
IsEligibleForCable^|^1^|^89285314^|^800^|^423886^|^800
IsEligibleForCable^|^1^|^89285315^|^801^|^423887^|^801
IsEligibleForCable^|^1^|^89285316^|^802^|^423888^|^802
IsEligibleForCable^|^1^|^89285317^|^803^|^423889^|^803
IsEligibleForCable^|^1^|^89285318^|^804^|^423890^|^804
IsEligibleForCable^|^1^|^89285319^|^805^|^423891^|^805
IsEligibleForCable^|^1^|^89285320^|^806^|^423892^|^806
IsEligibleForCable^|^1^|^89285321^|^807^|^423893^|^807
IsEligibleForCable^|^1^|^89285322^|^808^|^423894^|^808
IsEligibleForCable^|^1^|^89285323^|^809^|^423895^|^809
IsEligibleForCable^|^1^|^89285324^|^810^|^423896^|^810
IsEligibleForCable^|^1^|^89285325^|^811^|^423897^|^811
IsEligibleForCable^|^1^|^89285326^|^812^|^423898^|^812
IsEligibleForCable^|^1^|^89285327^|^813^|^423899^|^813
IsEligibleForCable^|^1^|^89285328^|^814^|^423900^|^814
IsEligibleForCable^|^1^|^89285329^|^815^|^423901^|^815
IsEligibleForCable^|^1^|^89285330^|^816^|^423902^|^816
IsEligibleForCable^|^1^|^89285331^|^817^|^423903^|^817
IsEligibleForCable^|^1^|^89285332^|^818^|^423904^|^818
IsEligibleForCable^|^1^|^89285333^|^819^|^423905^|^819
IsEligibleForCable^|^1^|^89285334^|^820^|^423906^|^820
IsEligibleForCable^|^1^|^89285335^|^821^|^423907^|^821
IsEligibleForCable^|^1^|^89285336^|^822^|^423908^|^822
IsEligibleForCable^|^1^|^89285337^|^823^|^423909^|^823
IsEligibleForCable^|^1^|^89285338^|^824^|^423910^|^824
IsEligibleForCable^|^1^|^89285339^|^825^|^423911^|^825
IsEligibleForCable^|^1^|^89285340^|^826^|^423912^|^826
IsEligibleForCable^|^1^|^89285341^|^827^|^423913^|^827
IsEligibleForCable^|^1^|^89285342^|^828^|^423914^|^828
IsEligibleForCable^|^1^|^89285343^|^829^|^423915^|^829
IsEligibleForCable^|^1^|^89285344^|^830^|^423916^|^830
IsEligibleForCable^|^1^|^89285345^|^831^|^423917^|^831
IsEligibleForCable^|^1^|^89285346^|^832^|^423918^|^832
IsEligibleForCable^|^1^|^89285347^|^833^|^423919^|^833
IsEligibleForCable^|^1^|^89285348^|^834^|^423920^|^834
IsEligibleForCable^|^1^|^89285349^|^835^|^423921^|^835
IsEligibleForCable^|^1^|^89285350^|^836^|^423922^|^836
IsEligibleForCable^|^1^|^89285351^|^837^|^423923^|^837
IsEligibleForCable^|^1^|^89285352^|^838^|^423924^|^838
IsEligibleForCable^|^1^|^89285353^|^839^|^423925^|^839
IsEligibleForCable^|^1^|^89285354^|^840^|^423926^|^840
IsEligibleForCable^|^1^|^89285355^|^841^|^423927^|^841
IsEligibleForCable^|^1^|^89285356^|^842^|^423928^|^842
IsEligibleForCable^|^1^|^89285357^|^843^|^423929^|^843
IsEligibleForCable^|^1^|^89285358^|^844^|^423930^|^844
IsEligibleForCable^|^1^|^89285359^|^845^|^423931^|^845
IsEligibleForCable^|^1^|^89285360^|^846^|^423932^|^846
IsEligibleForCable^|^1^|^89285361^|^847^|^423933^|^847
IsEligibleForCable^|^1^|^89285362^|^848^|^423934^|^848
IsEligibleForCable^|^1^|^89285363^|^849^|^423935^|^849
IsEligibleForCable^|^1^|^89285364^|^850^|^423936^|^850
IsEligibleForCable^|^1^|^89285365^|^851^|^423937^|^851
IsEligibleForCable^|^1^|^89285366^|^852^|^423938^|^852
IsEligibleForCable^|^1^|^89285367^|^853^|^423939^|^853
IsEligibleForCable^|^1^|^89285368^|^854^|^423940^|^854
IsEligibleForCable^|^1^|^89285369^|^855^|^423941^|^855
IsEligibleForCable^|^1^|^89285370^|^856^|^423942^|^856
IsEligibleForCable^|^1^|^89285371^|^857^|^423943^|^857
IsEligibleForCable^|^1^|^89285372^|^858^|^423944^|^858
IsEligibleForCable^|^1^|^89285373^|^859^|^423945^|^859
IsEligibleForCable^|^1^|^89285374^|^860^|^423946^|^860
IsEligibleForCable^|^1^|^89285375^|^861^|^423947^|^861
IsEligibleForCable^|^1^|^89285376^|^862^|^423948^|^862
IsEligibleForCable^|^1^|^89285377^|^863^|^423949^|^863
IsEligibleForCable^|^1^|^89285378^|^864^|^423950^|^864
IsEligibleForCable^|^1^|^89285379^|^865^|^423951^|^865
