contr_id^|^contr_valid_from_dt^|^contr_valid_until_dt^|^contr_subtype_cd^|^contr_ident_type_cd^|^contr_status_dt^|^contr_status_cd^|^contr_stat_rsn_cd^|^contr_sign_dt^|^contr_receive_dt^|^contr_orig_start_dt^|^contr_pl_expire_dt^|^contr_commit_per_start_dt^|^contr_next_subsidy_dt^|^contr_last_subsidy_dt^|^has_skeleton_contract^|^customer_id
577^|^20110919^|^20230202^|^CON^|^CNPCN^|^20161212^|^Activated^|^Statusreasoncode^|^20170209^|^20161218^|^20151015^|^20231101^|^20230706^|^20230921^|^20230625^|^1^|^45189621
578^|^20100520^|^20230303^|^CON^|^CNPCN^|^20170808^|^TerminatedUnkown^|^Statusreasoncode^|^20171003^|^20170420^|^20160621^|^20231119^|^20230108^|^20230202^|^20230706^|^1^|^45189622
579^|^20101213^|^20230602^|^SUB^|^MSUB^|^20170813^|^TerminatedUnkown^|^Statusreasoncode^|^20170514^|^20161224^|^20150930^|^20230510^|^20230929^|^20221127^|^20231020^|^1^|^45189623
580^|^20111027^|^20230101^|^SUB^|^CNPCN^|^20170814^|^Pending^|^Statusreasoncode^|^20170224^|^20170411^|^20150101^|^20221219^|^20231026^|^20230906^|^20230825^|^1^|^45189624
581^|^20111006^|^20230425^|^SUB^|^CNPCN^|^20161222^|^Activated^|^Statusreasoncode^|^20170305^|^20170113^|^20150417^|^20221225^|^20230102^|^20230802^|^20230301^|^1^|^45189625
582^|^20110323^|^20230208^|^CON^|^CID^|^20170917^|^Activated^|^Statusreasoncode^|^20161227^|^20170617^|^20160428^|^20230720^|^20221127^|^20230415^|^20230221^|^1^|^45189626
583^|^20101026^|^20231112^|^SUB^|^CID^|^20170615^|^Activated^|^Statusreasoncode^|^20170801^|^20170621^|^20161030^|^20230713^|^20230210^|^20221122^|^20221214^|^1^|^45189627
584^|^20100209^|^20221128^|^SUB^|^MSUB^|^20170602^|^Pending^|^Statusreasoncode^|^20170720^|^20170709^|^20160501^|^20230628^|^20230520^|^20230610^|^20230510^|^1^|^45189628
585^|^20100911^|^20230714^|^CON^|^CNPCN^|^20170402^|^Activated^|^Statusreasoncode^|^20170523^|^20170902^|^20160713^|^20231003^|^20230427^|^20231107^|^20221127^|^1^|^45189629
586^|^20100615^|^20230419^|^SUB^|^MSUB^|^20170919^|^Pending^|^Statusreasoncode^|^20161124^|^20170612^|^20161119^|^20230129^|^20230319^|^20230604^|^20230520^|^1^|^45189630
587^|^20110701^|^20230525^|^SUB^|^SKEL^|^20170807^|^TerminatedUnkown^|^Statusreasoncode^|^20170221^|^20170420^|^20150515^|^20230303^|^20221217^|^20221218^|^20230305^|^1^|^45189631
588^|^20110509^|^20230128^|^CON^|^MSUB^|^20170906^|^Pending^|^Statusreasoncode^|^20171016^|^20161203^|^20151126^|^20230715^|^20230423^|^20230518^|^20230225^|^1^|^45189632
589^|^20100204^|^20231011^|^SUB^|^CID^|^20161227^|^Pending^|^Statusreasoncode^|^20170515^|^20170510^|^20160825^|^20230326^|^20231008^|^20231118^|^20231009^|^1^|^45189633
590^|^20100415^|^20230104^|^SUB^|^MSUB^|^20170311^|^Pending^|^Statusreasoncode^|^20170411^|^20170303^|^20150826^|^20230930^|^20230225^|^20230515^|^20230515^|^1^|^45189634
591^|^20110114^|^20230601^|^SUB^|^MSUB^|^20170211^|^TerminatedUnkown^|^Statusreasoncode^|^20171113^|^20170912^|^20150811^|^20230110^|^20230615^|^20230622^|^20230422^|^1^|^45189635
592^|^20110311^|^20230404^|^CON^|^MSUB^|^20171010^|^Activated^|^Statusreasoncode^|^20170223^|^20171021^|^20160822^|^20230702^|^20231021^|^20230825^|^20230305^|^1^|^45189636
593^|^20110911^|^20230416^|^CON^|^MSUB^|^20170713^|^Pending^|^Statusreasoncode^|^20170606^|^20171019^|^20150427^|^20230611^|^20230930^|^20221124^|^20230716^|^1^|^45189637
594^|^20110208^|^20231027^|^CON^|^CID^|^20170306^|^TerminatedUnkown^|^Statusreasoncode^|^20170713^|^20170813^|^20151102^|^20230810^|^20230117^|^20230216^|^20230609^|^1^|^45189638
595^|^20110917^|^20230723^|^CON^|^CNPCN^|^20170316^|^TerminatedUnkown^|^Statusreasoncode^|^20171028^|^20171023^|^20150522^|^20230908^|^20230719^|^20230218^|^20230901^|^1^|^45189639
596^|^20100510^|^20230611^|^SUB^|^MSUB^|^20170321^|^Pending^|^Statusreasoncode^|^20170618^|^20170611^|^20160411^|^20230830^|^20230810^|^20230419^|^20230914^|^1^|^45189640
597^|^20110330^|^20231024^|^CON^|^CNPCN^|^20170805^|^Activated^|^Statusreasoncode^|^20171031^|^20171004^|^20150608^|^20231001^|^20230412^|^20230519^|^20230129^|^1^|^45189641
598^|^20110901^|^20231017^|^SUB^|^CID^|^20170709^|^Activated^|^Statusreasoncode^|^20170811^|^20170802^|^20150416^|^20230313^|^20230412^|^20231013^|^20230915^|^1^|^45189642
599^|^20110309^|^20221210^|^SUB^|^MSUB^|^20170819^|^Pending^|^Statusreasoncode^|^20170916^|^20170125^|^20150601^|^20221120^|^20230819^|^20230726^|^20230117^|^1^|^45189643
600^|^20110614^|^20230816^|^SUB^|^CNPCN^|^20170114^|^TerminatedUnkown^|^Statusreasoncode^|^20171109^|^20161206^|^20150429^|^20230509^|^20230626^|^20230618^|^20221124^|^1^|^45189644
601^|^20110522^|^20230304^|^SUB^|^CNPCN^|^20161225^|^Activated^|^Statusreasoncode^|^20170822^|^20161120^|^20150223^|^20230626^|^20230805^|^20230806^|^20230112^|^1^|^45189645
602^|^20101018^|^20231012^|^CON^|^MSUB^|^20170212^|^Pending^|^Statusreasoncode^|^20170323^|^20170520^|^20150424^|^20230703^|^20230129^|^20230814^|^20230324^|^1^|^45189646
603^|^20110327^|^20231110^|^CON^|^CNPCN^|^20170522^|^TerminatedUnkown^|^Statusreasoncode^|^20161203^|^20170203^|^20160716^|^20230618^|^20230322^|^20230521^|^20230503^|^1^|^45189647
604^|^20100613^|^20230423^|^SUB^|^CID^|^20170118^|^Pending^|^Statusreasoncode^|^20161222^|^20161203^|^20150121^|^20230212^|^20230116^|^20230125^|^20230321^|^1^|^45189648
605^|^20110828^|^20230731^|^SUB^|^CNPCN^|^20170405^|^Activated^|^Statusreasoncode^|^20170705^|^20170206^|^20160522^|^20230817^|^20230617^|^20230810^|^20230214^|^1^|^45189649
606^|^20110910^|^20230524^|^CON^|^CNPCN^|^20170602^|^Activated^|^Statusreasoncode^|^20170801^|^20170715^|^20151009^|^20230130^|^20230520^|^20230208^|^20221223^|^1^|^45189650
607^|^20101113^|^20230517^|^SUB^|^SKEL^|^20170730^|^Activated^|^Statusreasoncode^|^20170320^|^20161206^|^20150115^|^20221201^|^20230801^|^20230822^|^20230317^|^1^|^45189651
608^|^20100310^|^20230722^|^CON^|^CNPCN^|^20170521^|^Pending^|^Statusreasoncode^|^20171005^|^20170918^|^20160130^|^20230616^|^20221224^|^20221202^|^20231112^|^1^|^45189652
609^|^20110107^|^20230131^|^CON^|^SKEL^|^20170516^|^Pending^|^Statusreasoncode^|^20171027^|^20170221^|^20161106^|^20230923^|^20231030^|^20230926^|^20231016^|^1^|^45189653
610^|^20111008^|^20231001^|^CON^|^MSUB^|^20161216^|^Pending^|^Statusreasoncode^|^20170208^|^20170923^|^20151018^|^20230529^|^20230702^|^20230610^|^20221223^|^1^|^45189654
611^|^20101117^|^20230122^|^SUB^|^CID^|^20171001^|^Activated^|^Statusreasoncode^|^20170602^|^20171014^|^20160123^|^20230903^|^20230501^|^20230722^|^20230413^|^1^|^45189655
612^|^20101207^|^20230516^|^CON^|^SKEL^|^20170131^|^Pending^|^Statusreasoncode^|^20170619^|^20161231^|^20160528^|^20230911^|^20230703^|^20230626^|^20230123^|^1^|^45189656
613^|^20110203^|^20231021^|^CON^|^CNPCN^|^20170719^|^Activated^|^Statusreasoncode^|^20171005^|^20170821^|^20150325^|^20230405^|^20230105^|^20230530^|^20230823^|^1^|^45189657
614^|^20100717^|^20230806^|^SUB^|^MSUB^|^20170305^|^Pending^|^Statusreasoncode^|^20170909^|^20161128^|^20150703^|^20230630^|^20221214^|^20221224^|^20231019^|^1^|^45189658
615^|^20110308^|^20230118^|^CON^|^MSUB^|^20170313^|^Activated^|^Statusreasoncode^|^20170717^|^20161122^|^20160329^|^20230322^|^20221220^|^20230824^|^20230730^|^1^|^45189659
616^|^20110503^|^20230604^|^CON^|^MSUB^|^20171031^|^Activated^|^Statusreasoncode^|^20170501^|^20170212^|^20150414^|^20230707^|^20231007^|^20230606^|^20230512^|^1^|^45189660
617^|^20100424^|^20221202^|^SUB^|^SKEL^|^20170612^|^Pending^|^Statusreasoncode^|^20170428^|^20170829^|^20141208^|^20221203^|^20231015^|^20230819^|^20230602^|^1^|^45189661
618^|^20110715^|^20230429^|^SUB^|^SKEL^|^20171019^|^Pending^|^Statusreasoncode^|^20170518^|^20170806^|^20160619^|^20230730^|^20230830^|^20231115^|^20230323^|^1^|^45189662
619^|^20100609^|^20230705^|^CON^|^CID^|^20171005^|^Pending^|^Statusreasoncode^|^20170722^|^20170304^|^20151211^|^20221221^|^20230404^|^20230603^|^20230818^|^1^|^45189663
620^|^20100326^|^20230803^|^SUB^|^SKEL^|^20171010^|^TerminatedUnkown^|^Statusreasoncode^|^20161221^|^20170710^|^20160820^|^20230603^|^20230227^|^20221213^|^20230702^|^1^|^45189664
621^|^20110123^|^20230901^|^SUB^|^CID^|^20170622^|^Pending^|^Statusreasoncode^|^20170328^|^20171118^|^20150507^|^20221121^|^20230906^|^20230923^|^20230610^|^1^|^45189665
622^|^20111120^|^20230806^|^CON^|^MSUB^|^20170804^|^Activated^|^Statusreasoncode^|^20161126^|^20170427^|^20160728^|^20230406^|^20221126^|^20231103^|^20231102^|^1^|^45189666
623^|^20100723^|^20221210^|^SUB^|^MSUB^|^20170211^|^TerminatedUnkown^|^Statusreasoncode^|^20170609^|^20170113^|^20150625^|^20230726^|^20230503^|^20230115^|^20230729^|^1^|^45189667
624^|^20100701^|^20230414^|^SUB^|^MSUB^|^20170912^|^TerminatedUnkown^|^Statusreasoncode^|^20170429^|^20170919^|^20150519^|^20221126^|^20230910^|^20231002^|^20230807^|^1^|^45189668
625^|^20100908^|^20231001^|^CON^|^MSUB^|^20161121^|^Activated^|^Statusreasoncode^|^20170519^|^20170617^|^20160523^|^20230520^|^20231021^|^20230112^|^20221226^|^1^|^45189669
626^|^20110729^|^20221208^|^SUB^|^CNPCN^|^20170326^|^Pending^|^Statusreasoncode^|^20161128^|^20170215^|^20150120^|^20231004^|^20230910^|^20230904^|^20230330^|^1^|^45189670
627^|^20110201^|^20221217^|^SUB^|^MSUB^|^20170507^|^Activated^|^Statusreasoncode^|^20171003^|^20170304^|^20150128^|^20230717^|^20230815^|^20230107^|^20230618^|^1^|^45189671
628^|^20110413^|^20230516^|^CON^|^SKEL^|^20170124^|^Pending^|^Statusreasoncode^|^20170830^|^20171003^|^20150425^|^20230703^|^20231006^|^20230326^|^20230726^|^1^|^45189672
629^|^20101214^|^20230401^|^CON^|^MSUB^|^20170117^|^Pending^|^Statusreasoncode^|^20170729^|^20170824^|^20150418^|^20230108^|^20230410^|^20230701^|^20221227^|^1^|^45189673
630^|^20110908^|^20230215^|^SUB^|^CID^|^20170929^|^Activated^|^Statusreasoncode^|^20170524^|^20170722^|^20150503^|^20230409^|^20231014^|^20230816^|^20230610^|^1^|^45189674
631^|^20110731^|^20230428^|^CON^|^MSUB^|^20170422^|^Activated^|^Statusreasoncode^|^20161209^|^20170721^|^20160818^|^20230830^|^20230618^|^20230515^|^20221206^|^1^|^45189675
632^|^20110524^|^20230123^|^SUB^|^CID^|^20170626^|^TerminatedUnkown^|^Statusreasoncode^|^20170826^|^20161206^|^20150803^|^20230911^|^20231007^|^20230318^|^20231025^|^1^|^45189676
633^|^20110322^|^20221216^|^SUB^|^MSUB^|^20170202^|^Activated^|^Statusreasoncode^|^20170429^|^20170111^|^20160621^|^20230503^|^20230511^|^20230328^|^20230918^|^1^|^45189677
634^|^20110506^|^20231003^|^SUB^|^MSUB^|^20170711^|^TerminatedUnkown^|^Statusreasoncode^|^20161210^|^20170303^|^20160120^|^20230114^|^20221205^|^20230904^|^20230806^|^1^|^45189678
635^|^20110822^|^20230222^|^SUB^|^SKEL^|^20170725^|^TerminatedUnkown^|^Statusreasoncode^|^20170430^|^20170105^|^20150423^|^20230108^|^20230325^|^20230723^|^20230513^|^1^|^45189679
636^|^20111118^|^20221209^|^CON^|^SKEL^|^20170921^|^TerminatedUnkown^|^Statusreasoncode^|^20161120^|^20170822^|^20151226^|^20230704^|^20230527^|^20221223^|^20230727^|^1^|^45189680
637^|^20100926^|^20230906^|^CON^|^SKEL^|^20171012^|^TerminatedUnkown^|^Statusreasoncode^|^20161219^|^20170410^|^20151007^|^20230220^|^20230919^|^20230225^|^20231107^|^1^|^45189681
638^|^20100526^|^20231101^|^CON^|^MSUB^|^20171107^|^Pending^|^Statusreasoncode^|^20170503^|^20170915^|^20150729^|^20230531^|^20231108^|^20230128^|^20230827^|^1^|^45189682
639^|^20111020^|^20231028^|^SUB^|^CNPCN^|^20170621^|^Pending^|^Statusreasoncode^|^20170601^|^20170701^|^20151027^|^20230206^|^20230618^|^20230915^|^20231111^|^1^|^45189683
640^|^20101001^|^20230724^|^SUB^|^CNPCN^|^20170610^|^TerminatedUnkown^|^Statusreasoncode^|^20170403^|^20170607^|^20141215^|^20230115^|^20221214^|^20230621^|^20230408^|^1^|^45189684
641^|^20100503^|^20230920^|^CON^|^CNPCN^|^20170915^|^TerminatedUnkown^|^Statusreasoncode^|^20170305^|^20170508^|^20150325^|^20221226^|^20230714^|^20230729^|^20231026^|^1^|^45189685
642^|^20110811^|^20230908^|^CON^|^SKEL^|^20170927^|^Activated^|^Statusreasoncode^|^20171019^|^20161202^|^20150328^|^20230224^|^20221126^|^20221203^|^20230107^|^1^|^45189686
643^|^20110801^|^20230610^|^CON^|^CID^|^20170219^|^TerminatedUnkown^|^Statusreasoncode^|^20161204^|^20170303^|^20160710^|^20230217^|^20230102^|^20230731^|^20221128^|^1^|^45189687
644^|^20110117^|^20230704^|^CON^|^CID^|^20170317^|^Pending^|^Statusreasoncode^|^20161228^|^20170604^|^20161101^|^20230802^|^20230621^|^20231017^|^20221215^|^1^|^45189688
645^|^20100509^|^20230215^|^CON^|^SKEL^|^20170801^|^TerminatedUnkown^|^Statusreasoncode^|^20170527^|^20170202^|^20151004^|^20230615^|^20231002^|^20231115^|^20221208^|^1^|^45189689
646^|^20110920^|^20230728^|^CON^|^CNPCN^|^20170614^|^TerminatedUnkown^|^Statusreasoncode^|^20161202^|^20170326^|^20150730^|^20230111^|^20231016^|^20230410^|^20230329^|^1^|^45189690
647^|^20100619^|^20230503^|^SUB^|^CNPCN^|^20170306^|^Activated^|^Statusreasoncode^|^20171006^|^20171004^|^20161112^|^20230527^|^20230825^|^20230219^|^20230201^|^1^|^45189691
648^|^20110803^|^20230130^|^SUB^|^CID^|^20171026^|^TerminatedUnkown^|^Statusreasoncode^|^20170524^|^20170427^|^20150625^|^20231010^|^20231112^|^20230910^|^20230618^|^1^|^45189692
649^|^20101221^|^20230210^|^CON^|^CNPCN^|^20170407^|^Activated^|^Statusreasoncode^|^20170610^|^20170903^|^20150502^|^20230121^|^20231001^|^20230330^|^20230208^|^1^|^45189693
650^|^20110703^|^20230713^|^SUB^|^MSUB^|^20170622^|^TerminatedUnkown^|^Statusreasoncode^|^20170914^|^20170501^|^20160717^|^20221203^|^20230929^|^20230304^|^20230506^|^1^|^45189694
651^|^20100427^|^20230405^|^CON^|^CNPCN^|^20170110^|^Activated^|^Statusreasoncode^|^20161230^|^20170217^|^20150826^|^20230301^|^20231107^|^20230718^|^20230201^|^1^|^45189695
652^|^20100804^|^20230606^|^CON^|^CNPCN^|^20170528^|^TerminatedUnkown^|^Statusreasoncode^|^20161126^|^20170712^|^20151124^|^20230923^|^20230124^|^20230416^|^20230717^|^1^|^45189696
653^|^20100806^|^20230205^|^CON^|^SKEL^|^20170414^|^TerminatedUnkown^|^Statusreasoncode^|^20170526^|^20170429^|^20160728^|^20221220^|^20221127^|^20230623^|^20230713^|^1^|^45189697
654^|^20110716^|^20230615^|^SUB^|^SKEL^|^20170201^|^Activated^|^Statusreasoncode^|^20170430^|^20161229^|^20160601^|^20230730^|^20230621^|^20230327^|^20230104^|^1^|^45189698
655^|^20111020^|^20231023^|^SUB^|^CID^|^20170503^|^Pending^|^Statusreasoncode^|^20170927^|^20171010^|^20150603^|^20230505^|^20221208^|^20230724^|^20230330^|^1^|^45189699
656^|^20101208^|^20221121^|^CON^|^CID^|^20170928^|^Pending^|^Statusreasoncode^|^20170412^|^20170805^|^20160528^|^20231016^|^20230427^|^20230110^|^20231016^|^1^|^45189700
657^|^20110923^|^20221229^|^CON^|^SKEL^|^20170602^|^TerminatedUnkown^|^Statusreasoncode^|^20161225^|^20170106^|^20150220^|^20230210^|^20230905^|^20230528^|^20231016^|^1^|^45189701
658^|^20110311^|^20231007^|^SUB^|^SKEL^|^20170313^|^TerminatedUnkown^|^Statusreasoncode^|^20170705^|^20170621^|^20151212^|^20230830^|^20230601^|^20230318^|^20230721^|^1^|^45189702
659^|^20100224^|^20230724^|^SUB^|^SKEL^|^20170918^|^TerminatedUnkown^|^Statusreasoncode^|^20170605^|^20170616^|^20160720^|^20221122^|^20230224^|^20230618^|^20231119^|^1^|^45189703
660^|^20101217^|^20230628^|^SUB^|^MSUB^|^20170621^|^Pending^|^Statusreasoncode^|^20161208^|^20170503^|^20150312^|^20230119^|^20230101^|^20230608^|^20231006^|^1^|^45189704
661^|^20110209^|^20230813^|^SUB^|^CNPCN^|^20170507^|^Activated^|^Statusreasoncode^|^20170825^|^20170823^|^20141217^|^20230611^|^20230608^|^20231001^|^20230901^|^1^|^45189705
662^|^20110910^|^20230504^|^CON^|^CNPCN^|^20170827^|^Activated^|^Statusreasoncode^|^20170818^|^20170625^|^20160404^|^20230417^|^20230813^|^20230510^|^20230316^|^1^|^45189706
663^|^20101009^|^20230202^|^CON^|^MSUB^|^20170423^|^Activated^|^Statusreasoncode^|^20170314^|^20161123^|^20160804^|^20230127^|^20230304^|^20231029^|^20231103^|^1^|^45189707
664^|^20110228^|^20221128^|^SUB^|^MSUB^|^20170509^|^TerminatedUnkown^|^Statusreasoncode^|^20170415^|^20161123^|^20160103^|^20230921^|^20221227^|^20230306^|^20230315^|^1^|^45189708
665^|^20100401^|^20230604^|^SUB^|^CID^|^20170206^|^Activated^|^Statusreasoncode^|^20170725^|^20170611^|^20161115^|^20230918^|^20230830^|^20230813^|^20230828^|^1^|^45189709
666^|^20100422^|^20230304^|^SUB^|^MSUB^|^20170514^|^TerminatedUnkown^|^Statusreasoncode^|^20161231^|^20161203^|^20161020^|^20231029^|^20230713^|^20230606^|^20230903^|^1^|^45189710
667^|^20110406^|^20231026^|^CON^|^SKEL^|^20170605^|^Activated^|^Statusreasoncode^|^20170513^|^20161129^|^20160526^|^20230202^|^20231018^|^20230928^|^20230213^|^1^|^45189711
668^|^20110411^|^20231110^|^CON^|^CNPCN^|^20170127^|^Pending^|^Statusreasoncode^|^20170703^|^20170726^|^20161011^|^20230304^|^20230601^|^20230704^|^20221223^|^1^|^45189712
669^|^20101220^|^20221229^|^CON^|^SKEL^|^20171111^|^Pending^|^Statusreasoncode^|^20170726^|^20170327^|^20141211^|^20231017^|^20230303^|^20230910^|^20230307^|^1^|^45189713
670^|^20110510^|^20230330^|^CON^|^SKEL^|^20170506^|^Pending^|^Statusreasoncode^|^20170513^|^20170823^|^20161110^|^20230103^|^20230201^|^20230809^|^20230516^|^1^|^45189714
671^|^20100330^|^20231006^|^CON^|^MSUB^|^20171017^|^Activated^|^Statusreasoncode^|^20171104^|^20170520^|^20160305^|^20230919^|^20230215^|^20230608^|^20230216^|^1^|^45189715
672^|^20110913^|^20231023^|^SUB^|^CID^|^20170319^|^TerminatedUnkown^|^Statusreasoncode^|^20161221^|^20161204^|^20150427^|^20230303^|^20230118^|^20231112^|^20230108^|^1^|^45189716
673^|^20100419^|^20230514^|^CON^|^SKEL^|^20170707^|^Activated^|^Statusreasoncode^|^20170824^|^20170522^|^20161015^|^20230520^|^20230817^|^20230922^|^20230702^|^1^|^45189717
674^|^20110509^|^20230907^|^CON^|^CID^|^20161209^|^TerminatedUnkown^|^Statusreasoncode^|^20170917^|^20170118^|^20160515^|^20230729^|^20230713^|^20230814^|^20230807^|^1^|^45189718
675^|^20101008^|^20230819^|^SUB^|^MSUB^|^20161130^|^TerminatedUnkown^|^Statusreasoncode^|^20170908^|^20171119^|^20160814^|^20230108^|^20230420^|^20230318^|^20221204^|^1^|^45189719
676^|^20100715^|^20221225^|^CON^|^SKEL^|^20170907^|^Pending^|^Statusreasoncode^|^20161210^|^20170915^|^20150707^|^20230227^|^20231104^|^20230812^|^20230930^|^1^|^45189720
677^|^20110810^|^20230202^|^SUB^|^SKEL^|^20170604^|^Activated^|^Statusreasoncode^|^20170513^|^20161206^|^20150731^|^20230827^|^20231014^|^20230303^|^20230422^|^1^|^45189721
678^|^20100209^|^20230131^|^CON^|^SKEL^|^20170610^|^Pending^|^Statusreasoncode^|^20170518^|^20170530^|^20141204^|^20230810^|^20230624^|^20230909^|^20231116^|^1^|^45189722
679^|^20110609^|^20230109^|^SUB^|^CNPCN^|^20171102^|^Activated^|^Statusreasoncode^|^20170301^|^20170424^|^20160322^|^20230707^|^20221122^|^20221210^|^20230415^|^1^|^45189723
680^|^20110822^|^20230309^|^SUB^|^MSUB^|^20170421^|^Pending^|^Statusreasoncode^|^20170124^|^20170212^|^20160227^|^20230209^|^20230408^|^20230909^|^20231118^|^1^|^45189724
681^|^20110802^|^20231005^|^SUB^|^MSUB^|^20161204^|^TerminatedUnkown^|^Statusreasoncode^|^20161213^|^20161126^|^20160504^|^20231007^|^20230402^|^20230808^|^20230324^|^1^|^45189725
682^|^20110615^|^20230228^|^CON^|^SKEL^|^20161207^|^Activated^|^Statusreasoncode^|^20170908^|^20170725^|^20150105^|^20230330^|^20230719^|^20230117^|^20230913^|^1^|^45189726
683^|^20100907^|^20230407^|^CON^|^CID^|^20171108^|^TerminatedUnkown^|^Statusreasoncode^|^20170506^|^20170323^|^20150107^|^20230924^|^20230624^|^20231020^|^20230127^|^1^|^45189727
684^|^20110704^|^20230116^|^SUB^|^CNPCN^|^20170218^|^TerminatedUnkown^|^Statusreasoncode^|^20161212^|^20161125^|^20161018^|^20230202^|^20230117^|^20230305^|^20231024^|^1^|^45189728
685^|^20110309^|^20230531^|^SUB^|^CNPCN^|^20171103^|^Pending^|^Statusreasoncode^|^20170324^|^20170325^|^20151126^|^20231010^|^20221227^|^20230306^|^20230823^|^1^|^45189729
686^|^20100912^|^20230508^|^SUB^|^MSUB^|^20170615^|^Activated^|^Statusreasoncode^|^20170930^|^20170211^|^20160226^|^20231018^|^20231114^|^20230518^|^20230410^|^1^|^45189730
687^|^20110823^|^20230408^|^SUB^|^SKEL^|^20170506^|^Activated^|^Statusreasoncode^|^20170820^|^20170507^|^20150621^|^20231116^|^20221214^|^20230321^|^20230711^|^1^|^45189731
688^|^20100204^|^20230525^|^CON^|^CID^|^20170512^|^Activated^|^Statusreasoncode^|^20170118^|^20170629^|^20161006^|^20230515^|^20230103^|^20230615^|^20230803^|^1^|^45189732
689^|^20110428^|^20230825^|^CON^|^CID^|^20170721^|^TerminatedUnkown^|^Statusreasoncode^|^20171114^|^20171028^|^20160722^|^20230705^|^20230312^|^20230814^|^20221223^|^1^|^45189733
690^|^20101215^|^20230811^|^CON^|^SKEL^|^20170215^|^Activated^|^Statusreasoncode^|^20170417^|^20170703^|^20150429^|^20230415^|^20230224^|^20231017^|^20230517^|^1^|^45189734
691^|^20110523^|^20231117^|^CON^|^CNPCN^|^20161209^|^Activated^|^Statusreasoncode^|^20170320^|^20170118^|^20160327^|^20230325^|^20230517^|^20231108^|^20230825^|^1^|^45189735
692^|^20100531^|^20231103^|^CON^|^MSUB^|^20161125^|^TerminatedUnkown^|^Statusreasoncode^|^20170715^|^20170321^|^20141123^|^20230204^|^20230308^|^20230902^|^20230519^|^1^|^45189736
693^|^20110724^|^20231023^|^SUB^|^CID^|^20170529^|^TerminatedUnkown^|^Statusreasoncode^|^20170319^|^20170512^|^20150429^|^20230701^|^20230926^|^20230321^|^20230520^|^1^|^45189737
694^|^20110208^|^20230707^|^SUB^|^SKEL^|^20170519^|^TerminatedUnkown^|^Statusreasoncode^|^20170530^|^20170604^|^20160131^|^20230805^|^20230308^|^20230614^|^20230223^|^1^|^45189738
695^|^20110502^|^20230115^|^SUB^|^MSUB^|^20170306^|^Activated^|^Statusreasoncode^|^20170429^|^20170825^|^20150201^|^20230118^|^20230305^|^20231030^|^20230628^|^1^|^45189739
696^|^20110820^|^20230612^|^SUB^|^CNPCN^|^20170131^|^TerminatedUnkown^|^Statusreasoncode^|^20170709^|^20170608^|^20160729^|^20230701^|^20230929^|^20230220^|^20230704^|^1^|^45189740
697^|^20111119^|^20230112^|^SUB^|^CNPCN^|^20170921^|^Pending^|^Statusreasoncode^|^20170713^|^20170606^|^20160630^|^20230225^|^20230725^|^20230411^|^20231028^|^1^|^45189741
698^|^20110317^|^20230225^|^CON^|^SKEL^|^20170828^|^Pending^|^Statusreasoncode^|^20171004^|^20170305^|^20150815^|^20221212^|^20230114^|^20230327^|^20231108^|^1^|^45189742
699^|^20100616^|^20231010^|^SUB^|^MSUB^|^20170501^|^Pending^|^Statusreasoncode^|^20170202^|^20170822^|^20160629^|^20230905^|^20221215^|^20230310^|^20230102^|^1^|^45189743
700^|^20100302^|^20230520^|^SUB^|^MSUB^|^20170226^|^Activated^|^Statusreasoncode^|^20170424^|^20170712^|^20160120^|^20230829^|^20221212^|^20230117^|^20230625^|^1^|^45189744
701^|^20100326^|^20230315^|^CON^|^MSUB^|^20170826^|^Pending^|^Statusreasoncode^|^20170921^|^20170524^|^20150914^|^20231014^|^20230202^|^20230208^|^20230627^|^1^|^45189745
702^|^20110915^|^20230706^|^SUB^|^MSUB^|^20170514^|^TerminatedUnkown^|^Statusreasoncode^|^20170808^|^20170725^|^20150801^|^20230607^|^20221125^|^20221216^|^20221219^|^1^|^45189746
703^|^20100816^|^20230211^|^CON^|^CNPCN^|^20170805^|^Activated^|^Statusreasoncode^|^20170120^|^20170222^|^20160916^|^20231105^|^20231025^|^20230123^|^20230609^|^1^|^45189747
704^|^20110913^|^20230725^|^CON^|^SKEL^|^20170618^|^Activated^|^Statusreasoncode^|^20170128^|^20170620^|^20150509^|^20231014^|^20230124^|^20221212^|^20230523^|^1^|^45189748
705^|^20110114^|^20231016^|^SUB^|^CNPCN^|^20170508^|^TerminatedUnkown^|^Statusreasoncode^|^20170115^|^20170130^|^20161020^|^20231118^|^20230528^|^20230411^|^20221206^|^1^|^45189749
706^|^20100323^|^20230729^|^CON^|^SKEL^|^20171105^|^Activated^|^Statusreasoncode^|^20170326^|^20171002^|^20150831^|^20230509^|^20230530^|^20230428^|^20230616^|^1^|^45189750
707^|^20110729^|^20230311^|^CON^|^CID^|^20170411^|^TerminatedUnkown^|^Statusreasoncode^|^20170224^|^20170126^|^20161116^|^20221210^|^20230426^|^20221211^|^20230417^|^1^|^45189751
708^|^20110524^|^20230930^|^SUB^|^CNPCN^|^20171031^|^TerminatedUnkown^|^Statusreasoncode^|^20170427^|^20170402^|^20160404^|^20221226^|^20230413^|^20230302^|^20231017^|^1^|^45189752
709^|^20110819^|^20230213^|^CON^|^SKEL^|^20170604^|^TerminatedUnkown^|^Statusreasoncode^|^20170213^|^20161121^|^20151114^|^20231021^|^20230108^|^20230904^|^20221223^|^1^|^45189753
