soc^|^market_code^|^discount^|^creation_date^|^discount_type^|^is_flat_discount^|^rate_source^|^to_id
385^|^MMC^|^-4.805^|^20130803^|^GTY^|^1^|^DWH^|^551
386^|^MMC^|^-4.705^|^20130117^|^GTY^|^0^|^DWH^|^552
387^|^MMC^|^-4.705^|^20130422^|^GTY^|^1^|^DWH^|^553
388^|^MMC^|^-4.705^|^20130211^|^GTY^|^1^|^DWH^|^554
389^|^MMC^|^-4.705^|^20130118^|^GTY^|^1^|^DWH^|^555
390^|^MMC^|^-4.705^|^20130624^|^GTY^|^0^|^DWH^|^556
391^|^MMC^|^-4.705^|^20130414^|^GTY^|^1^|^DWH^|^557
392^|^MMC^|^-4.705^|^20130727^|^GTY^|^0^|^DWH^|^558
393^|^MMC^|^-4.705^|^20130119^|^GTY^|^1^|^DWH^|^559
394^|^MMC^|^-4.705^|^20130602^|^GTY^|^1^|^DWH^|^560
395^|^MMC^|^-4.805^|^20131209^|^GTY^|^0^|^DWH^|^561
396^|^MMC^|^-4.805^|^20130423^|^GTY^|^0^|^DWH^|^562
397^|^MMC^|^-4.805^|^20130221^|^GTY^|^0^|^DWH^|^563
398^|^MMC^|^-4.805^|^20130523^|^GTY^|^1^|^DWH^|^564
399^|^MMC^|^-4.705^|^20130706^|^GTY^|^1^|^DWH^|^565
400^|^MMC^|^-4.705^|^20131009^|^GTY^|^0^|^DWH^|^566
401^|^MMC^|^-4.805^|^20130731^|^GTY^|^1^|^DWH^|^567
402^|^MMC^|^-4.805^|^20131028^|^GTY^|^1^|^DWH^|^568
403^|^MMC^|^-4.805^|^20131018^|^GTY^|^1^|^DWH^|^569
404^|^MMC^|^-4.805^|^20131226^|^GTY^|^1^|^DWH^|^570
405^|^MMC^|^-4.705^|^20131217^|^GTY^|^1^|^DWH^|^571
406^|^MMC^|^-4.805^|^20131102^|^GTY^|^0^|^DWH^|^572
407^|^MMC^|^-4.705^|^20130806^|^GTY^|^0^|^DWH^|^573
408^|^MMC^|^-4.705^|^20130518^|^GTY^|^0^|^DWH^|^574
409^|^MMC^|^-4.805^|^20130506^|^GTY^|^1^|^DWH^|^575
410^|^MMC^|^-4.805^|^20130129^|^GTY^|^1^|^DWH^|^576
411^|^MMC^|^-4.805^|^20130125^|^GTY^|^1^|^DWH^|^577
412^|^MMC^|^-4.805^|^20130901^|^GTY^|^1^|^DWH^|^578
413^|^MMC^|^-4.805^|^20130726^|^GTY^|^1^|^DWH^|^579
414^|^MMC^|^-4.805^|^20131105^|^GTY^|^1^|^DWH^|^580
415^|^MMC^|^-4.705^|^20130528^|^GTY^|^1^|^DWH^|^581
416^|^MMC^|^-4.705^|^20130707^|^GTY^|^0^|^DWH^|^582
417^|^MMC^|^-4.705^|^20130709^|^GTY^|^0^|^DWH^|^583
418^|^MMC^|^-4.805^|^20130410^|^GTY^|^1^|^DWH^|^584
419^|^MMC^|^-4.705^|^20131127^|^GTY^|^1^|^DWH^|^585
420^|^MMC^|^-4.805^|^20130710^|^GTY^|^0^|^DWH^|^586
421^|^MMC^|^-4.705^|^20131204^|^GTY^|^0^|^DWH^|^587
422^|^MMC^|^-4.805^|^20130103^|^GTY^|^0^|^DWH^|^588
423^|^MMC^|^-4.705^|^20131221^|^GTY^|^0^|^DWH^|^589
424^|^MMC^|^-4.805^|^20130411^|^GTY^|^0^|^DWH^|^590
425^|^MMC^|^-4.805^|^20131127^|^GTY^|^0^|^DWH^|^591
426^|^MMC^|^-4.805^|^20130516^|^GTY^|^0^|^DWH^|^592
427^|^MMC^|^-4.805^|^20130120^|^GTY^|^0^|^DWH^|^593
428^|^MMC^|^-4.805^|^20130824^|^GTY^|^1^|^DWH^|^594
429^|^MMC^|^-4.705^|^20130814^|^GTY^|^0^|^DWH^|^595
430^|^MMC^|^-4.805^|^20130406^|^GTY^|^1^|^DWH^|^596
431^|^MMC^|^-4.805^|^20131124^|^GTY^|^0^|^DWH^|^597
432^|^MMC^|^-4.705^|^20130613^|^GTY^|^1^|^DWH^|^598
433^|^MMC^|^-4.705^|^20131018^|^GTY^|^1^|^DWH^|^599
434^|^MMC^|^-4.705^|^20130518^|^GTY^|^1^|^DWH^|^600
435^|^MMC^|^-4.805^|^20130428^|^GTY^|^0^|^DWH^|^601
436^|^MMC^|^-4.805^|^20130526^|^GTY^|^1^|^DWH^|^602
437^|^MMC^|^-4.705^|^20130905^|^GTY^|^1^|^DWH^|^603
438^|^MMC^|^-4.705^|^20130110^|^GTY^|^1^|^DWH^|^604
439^|^MMC^|^-4.805^|^20130731^|^GTY^|^1^|^DWH^|^605
440^|^MMC^|^-4.805^|^20130529^|^GTY^|^1^|^DWH^|^606
441^|^MMC^|^-4.805^|^20131019^|^GTY^|^0^|^DWH^|^607
442^|^MMC^|^-4.805^|^20130131^|^GTY^|^1^|^DWH^|^608
443^|^MMC^|^-4.705^|^20130210^|^GTY^|^1^|^DWH^|^609
444^|^MMC^|^-4.705^|^20130128^|^GTY^|^0^|^DWH^|^610
445^|^MMC^|^-4.705^|^20131011^|^GTY^|^0^|^DWH^|^611
446^|^MMC^|^-4.805^|^20131027^|^GTY^|^1^|^DWH^|^612
447^|^MMC^|^-4.705^|^20131208^|^GTY^|^0^|^DWH^|^613
448^|^MMC^|^-4.805^|^20130327^|^GTY^|^1^|^DWH^|^614
449^|^MMC^|^-4.705^|^20130108^|^GTY^|^1^|^DWH^|^615
450^|^MMC^|^-4.705^|^20130704^|^GTY^|^1^|^DWH^|^616
451^|^MMC^|^-4.805^|^20130415^|^GTY^|^0^|^DWH^|^617
452^|^MMC^|^-4.805^|^20131029^|^GTY^|^1^|^DWH^|^618
453^|^MMC^|^-4.805^|^20130715^|^GTY^|^1^|^DWH^|^619
454^|^MMC^|^-4.805^|^20130309^|^GTY^|^0^|^DWH^|^620
455^|^MMC^|^-4.705^|^20131014^|^GTY^|^0^|^DWH^|^621
456^|^MMC^|^-4.705^|^20130909^|^GTY^|^1^|^DWH^|^622
457^|^MMC^|^-4.805^|^20131128^|^GTY^|^0^|^DWH^|^623
458^|^MMC^|^-4.705^|^20130806^|^GTY^|^0^|^DWH^|^624
459^|^MMC^|^-4.805^|^20130911^|^GTY^|^1^|^DWH^|^625
460^|^MMC^|^-4.805^|^20131022^|^GTY^|^1^|^DWH^|^626
461^|^MMC^|^-4.705^|^20130430^|^GTY^|^1^|^DWH^|^627
462^|^MMC^|^-4.705^|^20130915^|^GTY^|^1^|^DWH^|^628
463^|^MMC^|^-4.705^|^20131210^|^GTY^|^0^|^DWH^|^629
464^|^MMC^|^-4.805^|^20130908^|^GTY^|^1^|^DWH^|^630
465^|^MMC^|^-4.705^|^20130610^|^GTY^|^1^|^DWH^|^631
466^|^MMC^|^-4.805^|^20130528^|^GTY^|^1^|^DWH^|^632
467^|^MMC^|^-4.705^|^20130421^|^GTY^|^1^|^DWH^|^633
468^|^MMC^|^-4.705^|^20131019^|^GTY^|^0^|^DWH^|^634
469^|^MMC^|^-4.705^|^20130915^|^GTY^|^0^|^DWH^|^635
470^|^MMC^|^-4.805^|^20130910^|^GTY^|^0^|^DWH^|^636
471^|^MMC^|^-4.705^|^20130607^|^GTY^|^1^|^DWH^|^637
472^|^MMC^|^-4.805^|^20130104^|^GTY^|^0^|^DWH^|^638
473^|^MMC^|^-4.805^|^20130621^|^GTY^|^1^|^DWH^|^639
474^|^MMC^|^-4.805^|^20130626^|^GTY^|^1^|^DWH^|^640
475^|^MMC^|^-4.705^|^20130310^|^GTY^|^1^|^DWH^|^641
476^|^MMC^|^-4.805^|^20130524^|^GTY^|^1^|^DWH^|^642
477^|^MMC^|^-4.805^|^20130520^|^GTY^|^1^|^DWH^|^643
478^|^MMC^|^-4.705^|^20130930^|^GTY^|^1^|^DWH^|^644
479^|^MMC^|^-4.705^|^20130707^|^GTY^|^1^|^DWH^|^645
480^|^MMC^|^-4.705^|^20130715^|^GTY^|^1^|^DWH^|^646
481^|^MMC^|^-4.805^|^20130528^|^GTY^|^0^|^DWH^|^647
482^|^MMC^|^-4.705^|^20130922^|^GTY^|^1^|^DWH^|^648
483^|^MMC^|^-4.805^|^20130903^|^GTY^|^0^|^DWH^|^649
484^|^MMC^|^-4.705^|^20130429^|^GTY^|^0^|^DWH^|^650
485^|^MMC^|^-4.805^|^20130330^|^GTY^|^0^|^DWH^|^651
486^|^MMC^|^-4.805^|^20130328^|^GTY^|^0^|^DWH^|^652
487^|^MMC^|^-4.705^|^20131117^|^GTY^|^1^|^DWH^|^653
488^|^MMC^|^-4.805^|^20130218^|^GTY^|^0^|^DWH^|^654
489^|^MMC^|^-4.705^|^20131116^|^GTY^|^0^|^DWH^|^655
490^|^MMC^|^-4.705^|^20130105^|^GTY^|^1^|^DWH^|^656
491^|^MMC^|^-4.705^|^20130702^|^GTY^|^1^|^DWH^|^657
492^|^MMC^|^-4.705^|^20130118^|^GTY^|^1^|^DWH^|^658
493^|^MMC^|^-4.705^|^20131024^|^GTY^|^0^|^DWH^|^659
494^|^MMC^|^-4.705^|^20131219^|^GTY^|^0^|^DWH^|^660
495^|^MMC^|^-4.705^|^20130626^|^GTY^|^1^|^DWH^|^661
496^|^MMC^|^-4.705^|^20130213^|^GTY^|^1^|^DWH^|^662
497^|^MMC^|^-4.705^|^20130404^|^GTY^|^0^|^DWH^|^663
498^|^MMC^|^-4.705^|^20131208^|^GTY^|^1^|^DWH^|^664
499^|^MMC^|^-4.705^|^20130316^|^GTY^|^1^|^DWH^|^665
500^|^MMC^|^-4.705^|^20130730^|^GTY^|^1^|^DWH^|^666
501^|^MMC^|^-4.705^|^20130108^|^GTY^|^0^|^DWH^|^667
502^|^MMC^|^-4.805^|^20130527^|^GTY^|^0^|^DWH^|^668
503^|^MMC^|^-4.705^|^20130301^|^GTY^|^1^|^DWH^|^669
504^|^MMC^|^-4.805^|^20130307^|^GTY^|^1^|^DWH^|^670
505^|^MMC^|^-4.805^|^20130723^|^GTY^|^0^|^DWH^|^671
506^|^MMC^|^-4.805^|^20130208^|^GTY^|^1^|^DWH^|^672
507^|^MMC^|^-4.705^|^20130426^|^GTY^|^0^|^DWH^|^673
508^|^MMC^|^-4.805^|^20130721^|^GTY^|^1^|^DWH^|^674
509^|^MMC^|^-4.705^|^20131206^|^GTY^|^1^|^DWH^|^675
510^|^MMC^|^-4.705^|^20131115^|^GTY^|^0^|^DWH^|^676
511^|^MMC^|^-4.705^|^20130823^|^GTY^|^0^|^DWH^|^677
512^|^MMC^|^-4.805^|^20131209^|^GTY^|^0^|^DWH^|^678
513^|^MMC^|^-4.705^|^20130315^|^GTY^|^0^|^DWH^|^679
514^|^MMC^|^-4.705^|^20130405^|^GTY^|^1^|^DWH^|^680
515^|^MMC^|^-4.705^|^20131117^|^GTY^|^0^|^DWH^|^681
516^|^MMC^|^-4.805^|^20130320^|^GTY^|^1^|^DWH^|^682
517^|^MMC^|^-4.705^|^20131028^|^GTY^|^0^|^DWH^|^683
518^|^MMC^|^-4.705^|^20130728^|^GTY^|^0^|^DWH^|^684
519^|^MMC^|^-4.705^|^20130430^|^GTY^|^0^|^DWH^|^685
520^|^MMC^|^-4.805^|^20130424^|^GTY^|^1^|^DWH^|^686
521^|^MMC^|^-4.705^|^20130816^|^GTY^|^0^|^DWH^|^687
522^|^MMC^|^-4.705^|^20130927^|^GTY^|^0^|^DWH^|^688
523^|^MMC^|^-4.805^|^20130805^|^GTY^|^0^|^DWH^|^689
524^|^MMC^|^-4.705^|^20130605^|^GTY^|^0^|^DWH^|^690
525^|^MMC^|^-4.705^|^20130414^|^GTY^|^0^|^DWH^|^691
526^|^MMC^|^-4.705^|^20130114^|^GTY^|^0^|^DWH^|^692
527^|^MMC^|^-4.805^|^20130415^|^GTY^|^1^|^DWH^|^693
528^|^MMC^|^-4.805^|^20131120^|^GTY^|^0^|^DWH^|^694
529^|^MMC^|^-4.705^|^20131223^|^GTY^|^0^|^DWH^|^695
530^|^MMC^|^-4.805^|^20131004^|^GTY^|^0^|^DWH^|^696
531^|^MMC^|^-4.705^|^20131207^|^GTY^|^1^|^DWH^|^697
532^|^MMC^|^-4.705^|^20130211^|^GTY^|^0^|^DWH^|^698
533^|^MMC^|^-4.805^|^20130804^|^GTY^|^0^|^DWH^|^699
534^|^MMC^|^-4.805^|^20130606^|^GTY^|^1^|^DWH^|^700
535^|^MMC^|^-4.805^|^20131012^|^GTY^|^0^|^DWH^|^701
536^|^MMC^|^-4.805^|^20131208^|^GTY^|^0^|^DWH^|^702
537^|^MMC^|^-4.705^|^20130530^|^GTY^|^0^|^DWH^|^703
538^|^MMC^|^-4.805^|^20130207^|^GTY^|^0^|^DWH^|^704
539^|^MMC^|^-4.805^|^20131222^|^GTY^|^0^|^DWH^|^705
540^|^MMC^|^-4.705^|^20131202^|^GTY^|^1^|^DWH^|^706
541^|^MMC^|^-4.805^|^20130729^|^GTY^|^1^|^DWH^|^707
542^|^MMC^|^-4.705^|^20130409^|^GTY^|^0^|^DWH^|^708
543^|^MMC^|^-4.705^|^20131202^|^GTY^|^1^|^DWH^|^709
544^|^MMC^|^-4.805^|^20130220^|^GTY^|^1^|^DWH^|^710
545^|^MMC^|^-4.805^|^20130428^|^GTY^|^1^|^DWH^|^711
546^|^MMC^|^-4.705^|^20130110^|^GTY^|^1^|^DWH^|^712
547^|^MMC^|^-4.805^|^20130904^|^GTY^|^0^|^DWH^|^713
548^|^MMC^|^-4.705^|^20130609^|^GTY^|^1^|^DWH^|^714
549^|^MMC^|^-4.805^|^20130126^|^GTY^|^0^|^DWH^|^715
550^|^MMC^|^-4.705^|^20130923^|^GTY^|^0^|^DWH^|^716
551^|^MMC^|^-4.705^|^20130106^|^GTY^|^0^|^DWH^|^717
552^|^MMC^|^-4.805^|^20130926^|^GTY^|^1^|^DWH^|^718
553^|^MMC^|^-4.705^|^20130201^|^GTY^|^0^|^DWH^|^719
554^|^MMC^|^-4.805^|^20130826^|^GTY^|^0^|^DWH^|^720
555^|^MMC^|^-4.705^|^20131206^|^GTY^|^0^|^DWH^|^721
556^|^MMC^|^-4.805^|^20130217^|^GTY^|^1^|^DWH^|^722
557^|^MMC^|^-4.705^|^20130721^|^GTY^|^1^|^DWH^|^723
558^|^MMC^|^-4.705^|^20130623^|^GTY^|^0^|^DWH^|^724
559^|^MMC^|^-4.805^|^20130717^|^GTY^|^1^|^DWH^|^725
560^|^MMC^|^-4.705^|^20130714^|^GTY^|^1^|^DWH^|^726
561^|^MMC^|^-4.705^|^20130409^|^GTY^|^0^|^DWH^|^727
562^|^MMC^|^-4.805^|^20130923^|^GTY^|^0^|^DWH^|^728
563^|^MMC^|^-4.805^|^20130514^|^GTY^|^1^|^DWH^|^729
564^|^MMC^|^-4.705^|^20130104^|^GTY^|^1^|^DWH^|^730
565^|^MMC^|^-4.805^|^20130214^|^GTY^|^0^|^DWH^|^731
566^|^MMC^|^-4.705^|^20130801^|^GTY^|^0^|^DWH^|^732
567^|^MMC^|^-4.705^|^20130617^|^GTY^|^1^|^DWH^|^733
568^|^MMC^|^-4.805^|^20130129^|^GTY^|^1^|^DWH^|^734
569^|^MMC^|^-4.705^|^20130316^|^GTY^|^0^|^DWH^|^735
570^|^MMC^|^-4.705^|^20130118^|^GTY^|^1^|^DWH^|^736
571^|^MMC^|^-4.805^|^20130305^|^GTY^|^0^|^DWH^|^737
572^|^MMC^|^-4.705^|^20131228^|^GTY^|^0^|^DWH^|^738
573^|^MMC^|^-4.805^|^20130216^|^GTY^|^0^|^DWH^|^739
574^|^MMC^|^-4.805^|^20131213^|^GTY^|^1^|^DWH^|^740
575^|^MMC^|^-4.805^|^20130930^|^GTY^|^1^|^DWH^|^741
576^|^MMC^|^-4.805^|^20130813^|^GTY^|^0^|^DWH^|^742
577^|^MMC^|^-4.705^|^20130608^|^GTY^|^1^|^DWH^|^743
578^|^MMC^|^-4.705^|^20130205^|^GTY^|^1^|^DWH^|^744
579^|^MMC^|^-4.705^|^20130413^|^GTY^|^1^|^DWH^|^745
580^|^MMC^|^-4.705^|^20130110^|^GTY^|^1^|^DWH^|^746
581^|^MMC^|^-4.805^|^20130905^|^GTY^|^0^|^DWH^|^747
582^|^MMC^|^-4.805^|^20130308^|^GTY^|^1^|^DWH^|^748
583^|^MMC^|^-4.805^|^20130729^|^GTY^|^0^|^DWH^|^749
584^|^MMC^|^-4.705^|^20130906^|^GTY^|^1^|^DWH^|^750
585^|^MMC^|^-4.705^|^20131202^|^GTY^|^0^|^DWH^|^751
586^|^MMC^|^-4.705^|^20130213^|^GTY^|^1^|^DWH^|^752
587^|^MMC^|^-4.805^|^20130713^|^GTY^|^1^|^DWH^|^753
588^|^MMC^|^-4.805^|^20130705^|^GTY^|^0^|^DWH^|^754
589^|^MMC^|^-4.805^|^20130417^|^GTY^|^1^|^DWH^|^755
590^|^MMC^|^-4.805^|^20131212^|^GTY^|^1^|^DWH^|^756
591^|^MMC^|^-4.805^|^20130706^|^GTY^|^0^|^DWH^|^757
592^|^MMC^|^-4.705^|^20130409^|^GTY^|^1^|^DWH^|^758
593^|^MMC^|^-4.805^|^20130613^|^GTY^|^0^|^DWH^|^759
594^|^MMC^|^-4.805^|^20130107^|^GTY^|^0^|^DWH^|^760
595^|^MMC^|^-4.705^|^20130115^|^GTY^|^0^|^DWH^|^761
596^|^MMC^|^-4.705^|^20130821^|^GTY^|^1^|^DWH^|^762
597^|^MMC^|^-4.805^|^20131120^|^GTY^|^1^|^DWH^|^763
598^|^MMC^|^-4.805^|^20130313^|^GTY^|^1^|^DWH^|^764
599^|^MMC^|^-4.805^|^20130812^|^GTY^|^0^|^DWH^|^765
600^|^MMC^|^-4.705^|^20130918^|^GTY^|^0^|^DWH^|^766
601^|^MMC^|^-4.705^|^20131018^|^GTY^|^1^|^DWH^|^767
602^|^MMC^|^-4.705^|^20130319^|^GTY^|^1^|^DWH^|^768
603^|^MMC^|^-4.805^|^20130828^|^GTY^|^1^|^DWH^|^769
604^|^MMC^|^-4.705^|^20130224^|^GTY^|^1^|^DWH^|^770
605^|^MMC^|^-4.705^|^20130918^|^GTY^|^0^|^DWH^|^771
606^|^MMC^|^-4.805^|^20131121^|^GTY^|^1^|^DWH^|^772
607^|^MMC^|^-4.705^|^20130315^|^GTY^|^1^|^DWH^|^773
608^|^MMC^|^-4.805^|^20130223^|^GTY^|^0^|^DWH^|^774
609^|^MMC^|^-4.705^|^20130815^|^GTY^|^1^|^DWH^|^775
610^|^MMC^|^-4.705^|^20130915^|^GTY^|^1^|^DWH^|^776
611^|^MMC^|^-4.805^|^20130221^|^GTY^|^1^|^DWH^|^777
612^|^MMC^|^-4.805^|^20131001^|^GTY^|^0^|^DWH^|^778
613^|^MMC^|^-4.805^|^20130717^|^GTY^|^1^|^DWH^|^779
614^|^MMC^|^-4.805^|^20130423^|^GTY^|^0^|^DWH^|^780
615^|^MMC^|^-4.705^|^20131110^|^GTY^|^1^|^DWH^|^781
616^|^MMC^|^-4.705^|^20130505^|^GTY^|^1^|^DWH^|^782
617^|^MMC^|^-4.705^|^20130601^|^GTY^|^1^|^DWH^|^783
618^|^MMC^|^-4.705^|^20131204^|^GTY^|^1^|^DWH^|^784
619^|^MMC^|^-4.705^|^20130318^|^GTY^|^1^|^DWH^|^785
620^|^MMC^|^-4.705^|^20130611^|^GTY^|^0^|^DWH^|^786
621^|^MMC^|^-4.705^|^20131214^|^GTY^|^0^|^DWH^|^787
622^|^MMC^|^-4.805^|^20130303^|^GTY^|^1^|^DWH^|^788
623^|^MMC^|^-4.705^|^20130201^|^GTY^|^1^|^DWH^|^789
624^|^MMC^|^-4.705^|^20130517^|^GTY^|^1^|^DWH^|^790
625^|^MMC^|^-4.705^|^20130327^|^GTY^|^1^|^DWH^|^791
626^|^MMC^|^-4.805^|^20131114^|^GTY^|^0^|^DWH^|^792
627^|^MMC^|^-4.705^|^20130202^|^GTY^|^0^|^DWH^|^793
628^|^MMC^|^-4.705^|^20130429^|^GTY^|^0^|^DWH^|^794
629^|^MMC^|^-4.705^|^20130521^|^GTY^|^1^|^DWH^|^795
630^|^MMC^|^-4.705^|^20130508^|^GTY^|^1^|^DWH^|^796
631^|^MMC^|^-4.805^|^20131114^|^GTY^|^1^|^DWH^|^797
632^|^MMC^|^-4.705^|^20130719^|^GTY^|^0^|^DWH^|^798
633^|^MMC^|^-4.705^|^20130111^|^GTY^|^1^|^DWH^|^799
634^|^MMC^|^-4.805^|^20130603^|^GTY^|^1^|^DWH^|^800
635^|^MMC^|^-4.805^|^20130419^|^GTY^|^0^|^DWH^|^801
636^|^MMC^|^-4.805^|^20130304^|^GTY^|^1^|^DWH^|^802
637^|^MMC^|^-4.805^|^20130914^|^GTY^|^1^|^DWH^|^803
638^|^MMC^|^-4.705^|^20130705^|^GTY^|^0^|^DWH^|^804
639^|^MMC^|^-4.805^|^20130527^|^GTY^|^1^|^DWH^|^805
640^|^MMC^|^-4.805^|^20130325^|^GTY^|^1^|^DWH^|^806
641^|^MMC^|^-4.805^|^20131127^|^GTY^|^0^|^DWH^|^807
642^|^MMC^|^-4.705^|^20130415^|^GTY^|^1^|^DWH^|^808
643^|^MMC^|^-4.705^|^20130722^|^GTY^|^1^|^DWH^|^809
644^|^MMC^|^-4.805^|^20130818^|^GTY^|^1^|^DWH^|^810
645^|^MMC^|^-4.805^|^20130114^|^GTY^|^1^|^DWH^|^811
646^|^MMC^|^-4.805^|^20131224^|^GTY^|^1^|^DWH^|^812
647^|^MMC^|^-4.805^|^20130401^|^GTY^|^1^|^DWH^|^813
648^|^MMC^|^-4.705^|^20130713^|^GTY^|^1^|^DWH^|^814
649^|^MMC^|^-4.805^|^20130719^|^GTY^|^1^|^DWH^|^815
650^|^MMC^|^-4.805^|^20130401^|^GTY^|^0^|^DWH^|^816
651^|^MMC^|^-4.705^|^20130908^|^GTY^|^1^|^DWH^|^817
652^|^MMC^|^-4.705^|^20131214^|^GTY^|^1^|^DWH^|^818
653^|^MMC^|^-4.805^|^20130901^|^GTY^|^0^|^DWH^|^819
654^|^MMC^|^-4.705^|^20131208^|^GTY^|^1^|^DWH^|^820
655^|^MMC^|^-4.705^|^20130427^|^GTY^|^1^|^DWH^|^821
656^|^MMC^|^-4.805^|^20130819^|^GTY^|^1^|^DWH^|^822
657^|^MMC^|^-4.805^|^20130729^|^GTY^|^1^|^DWH^|^823
658^|^MMC^|^-4.805^|^20130729^|^GTY^|^0^|^DWH^|^824
659^|^MMC^|^-4.805^|^20131208^|^GTY^|^1^|^DWH^|^825
660^|^MMC^|^-4.805^|^20130726^|^GTY^|^1^|^DWH^|^826
661^|^MMC^|^-4.705^|^20130224^|^GTY^|^1^|^DWH^|^827
662^|^MMC^|^-4.805^|^20130923^|^GTY^|^1^|^DWH^|^828
663^|^MMC^|^-4.805^|^20130525^|^GTY^|^0^|^DWH^|^829
664^|^MMC^|^-4.705^|^20130328^|^GTY^|^0^|^DWH^|^830
665^|^MMC^|^-4.805^|^20130912^|^GTY^|^1^|^DWH^|^831
666^|^MMC^|^-4.805^|^20131127^|^GTY^|^0^|^DWH^|^832
667^|^MMC^|^-4.805^|^20130813^|^GTY^|^1^|^DWH^|^833
668^|^MMC^|^-4.705^|^20131130^|^GTY^|^0^|^DWH^|^834
669^|^MMC^|^-4.805^|^20131124^|^GTY^|^1^|^DWH^|^835
670^|^MMC^|^-4.805^|^20130615^|^GTY^|^1^|^DWH^|^836
671^|^MMC^|^-4.705^|^20130831^|^GTY^|^0^|^DWH^|^837
672^|^MMC^|^-4.705^|^20130919^|^GTY^|^0^|^DWH^|^838
673^|^MMC^|^-4.705^|^20131021^|^GTY^|^0^|^DWH^|^839
674^|^MMC^|^-4.705^|^20131117^|^GTY^|^0^|^DWH^|^840
675^|^MMC^|^-4.705^|^20130201^|^GTY^|^1^|^DWH^|^841
676^|^MMC^|^-4.805^|^20131125^|^GTY^|^0^|^DWH^|^842
677^|^MMC^|^-4.705^|^20130821^|^GTY^|^1^|^DWH^|^843
678^|^MMC^|^-4.705^|^20131115^|^GTY^|^1^|^DWH^|^844
679^|^MMC^|^-4.705^|^20130725^|^GTY^|^0^|^DWH^|^845
680^|^MMC^|^-4.805^|^20130329^|^GTY^|^1^|^DWH^|^846
681^|^MMC^|^-4.805^|^20131210^|^GTY^|^1^|^DWH^|^847
682^|^MMC^|^-4.705^|^20130701^|^GTY^|^1^|^DWH^|^848
683^|^MMC^|^-4.805^|^20130128^|^GTY^|^0^|^DWH^|^849
684^|^MMC^|^-4.805^|^20130718^|^GTY^|^1^|^DWH^|^850
685^|^MMC^|^-4.705^|^20130912^|^GTY^|^1^|^DWH^|^851
686^|^MMC^|^-4.705^|^20130507^|^GTY^|^1^|^DWH^|^852
687^|^MMC^|^-4.805^|^20130925^|^GTY^|^0^|^DWH^|^853
688^|^MMC^|^-4.805^|^20131001^|^GTY^|^1^|^DWH^|^854
689^|^MMC^|^-4.705^|^20131015^|^GTY^|^0^|^DWH^|^855
690^|^MMC^|^-4.705^|^20130313^|^GTY^|^0^|^DWH^|^856
691^|^MMC^|^-4.705^|^20131204^|^GTY^|^1^|^DWH^|^857
692^|^MMC^|^-4.805^|^20131015^|^GTY^|^1^|^DWH^|^858
693^|^MMC^|^-4.705^|^20130413^|^GTY^|^1^|^DWH^|^859
694^|^MMC^|^-4.805^|^20130222^|^GTY^|^1^|^DWH^|^860
695^|^MMC^|^-4.805^|^20130803^|^GTY^|^0^|^DWH^|^861
696^|^MMC^|^-4.705^|^20131209^|^GTY^|^0^|^DWH^|^862
697^|^MMC^|^-4.805^|^20131005^|^GTY^|^0^|^DWH^|^863
698^|^MMC^|^-4.805^|^20130420^|^GTY^|^1^|^DWH^|^864
699^|^MMC^|^-4.805^|^20131112^|^GTY^|^1^|^DWH^|^865
700^|^MMC^|^-4.705^|^20130623^|^GTY^|^1^|^DWH^|^866
701^|^MMC^|^-4.805^|^20130920^|^GTY^|^0^|^DWH^|^867
702^|^MMC^|^-4.805^|^20130101^|^GTY^|^1^|^DWH^|^868
703^|^MMC^|^-4.705^|^20131227^|^GTY^|^1^|^DWH^|^869
704^|^MMC^|^-4.805^|^20131005^|^GTY^|^0^|^DWH^|^870
705^|^MMC^|^-4.805^|^20130125^|^GTY^|^0^|^DWH^|^871
706^|^MMC^|^-4.705^|^20131016^|^GTY^|^1^|^DWH^|^872
707^|^MMC^|^-4.705^|^20130223^|^GTY^|^0^|^DWH^|^873
708^|^MMC^|^-4.705^|^20130214^|^GTY^|^0^|^DWH^|^874
709^|^MMC^|^-4.805^|^20130111^|^GTY^|^0^|^DWH^|^875
710^|^MMC^|^-4.705^|^20131029^|^GTY^|^0^|^DWH^|^876
711^|^MMC^|^-4.805^|^20130912^|^GTY^|^1^|^DWH^|^877
712^|^MMC^|^-4.805^|^20130101^|^GTY^|^1^|^DWH^|^878
713^|^MMC^|^-4.805^|^20130823^|^GTY^|^0^|^DWH^|^879
714^|^MMC^|^-4.705^|^20130113^|^GTY^|^1^|^DWH^|^880
715^|^MMC^|^-4.805^|^20130421^|^GTY^|^0^|^DWH^|^881
716^|^MMC^|^-4.805^|^20130204^|^GTY^|^1^|^DWH^|^882
717^|^MMC^|^-4.705^|^20131223^|^GTY^|^1^|^DWH^|^883
718^|^MMC^|^-4.705^|^20130927^|^GTY^|^1^|^DWH^|^884
719^|^MMC^|^-4.805^|^20130918^|^GTY^|^0^|^DWH^|^885
720^|^MMC^|^-4.805^|^20130418^|^GTY^|^1^|^DWH^|^886
721^|^MMC^|^-4.805^|^20130829^|^GTY^|^1^|^DWH^|^887
722^|^MMC^|^-4.705^|^20130512^|^GTY^|^1^|^DWH^|^888
723^|^MMC^|^-4.805^|^20130123^|^GTY^|^1^|^DWH^|^889
724^|^MMC^|^-4.705^|^20131129^|^GTY^|^1^|^DWH^|^890
