contr_id^|^contr_valid_from_dt^|^contr_valid_until_dt^|^contr_subtype_cd^|^contr_ident_type_cd^|^contr_status_dt^|^contr_status_cd^|^contr_stat_rsn_cd^|^contr_sign_dt^|^contr_receive_dt^|^contr_orig_start_dt^|^contr_pl_expire_dt^|^contr_commit_per_start_dt^|^contr_next_subsidy_dt^|^contr_last_subsidy_dt^|^has_skeleton_contract^|^customer_id
178^|^20101229^|^20231114^|^SUB^|^CNPCN^|^20170804^|^Activated^|^Statusreasoncode^|^20170811^|^20161127^|^20151108^|^20221128^|^20231015^|^20230808^|^20230414^|^1^|^89284692
179^|^20111024^|^20230726^|^CON^|^MSUB^|^20171103^|^Activated^|^Statusreasoncode^|^20170706^|^20170608^|^20150719^|^20230118^|^20230831^|^20230327^|^20230331^|^1^|^89284693
180^|^20110529^|^20230706^|^SUB^|^SKEL^|^20170224^|^Activated^|^Statusreasoncode^|^20170306^|^20170419^|^20160817^|^20221130^|^20230319^|^20230730^|^20230630^|^1^|^89284694
181^|^20111011^|^20221202^|^CON^|^SKEL^|^20170115^|^TerminatedUnkown^|^Statusreasoncode^|^20170106^|^20170502^|^20160413^|^20230829^|^20231007^|^20231113^|^20230804^|^1^|^89284695
182^|^20100122^|^20230118^|^CON^|^CNPCN^|^20170326^|^TerminatedUnkown^|^Statusreasoncode^|^20161229^|^20170416^|^20141210^|^20230311^|^20230906^|^20230427^|^20231005^|^1^|^89284696
183^|^20110814^|^20230517^|^CON^|^CNPCN^|^20170120^|^TerminatedUnkown^|^Statusreasoncode^|^20170222^|^20170217^|^20160915^|^20231103^|^20230828^|^20230122^|^20221209^|^1^|^89284697
184^|^20100422^|^20230907^|^CON^|^CID^|^20170724^|^TerminatedUnkown^|^Statusreasoncode^|^20170511^|^20170926^|^20150604^|^20230823^|^20230601^|^20230426^|^20230503^|^1^|^89284698
185^|^20100823^|^20230318^|^CON^|^CID^|^20161214^|^Activated^|^Statusreasoncode^|^20161206^|^20170303^|^20150417^|^20230627^|^20221231^|^20230412^|^20230809^|^1^|^89284699
186^|^20100825^|^20230326^|^CON^|^CID^|^20171012^|^Activated^|^Statusreasoncode^|^20170125^|^20170217^|^20160327^|^20230422^|^20230401^|^20231006^|^20230422^|^1^|^89284700
187^|^20110203^|^20230708^|^CON^|^SKEL^|^20170301^|^TerminatedUnkown^|^Statusreasoncode^|^20170804^|^20170912^|^20141125^|^20231022^|^20230222^|^20230222^|^20230313^|^1^|^89284701
188^|^20100222^|^20231023^|^SUB^|^SKEL^|^20171117^|^Activated^|^Statusreasoncode^|^20161215^|^20170812^|^20160120^|^20230517^|^20230505^|^20230509^|^20230703^|^1^|^89284702
189^|^20110416^|^20230510^|^CON^|^CNPCN^|^20170725^|^Activated^|^Statusreasoncode^|^20170722^|^20170112^|^20160524^|^20231020^|^20230705^|^20230527^|^20221230^|^1^|^89284703
190^|^20110928^|^20221227^|^SUB^|^CID^|^20161223^|^Activated^|^Statusreasoncode^|^20170922^|^20170501^|^20160912^|^20230403^|^20221206^|^20230113^|^20231010^|^1^|^89284704
191^|^20101123^|^20221225^|^SUB^|^SKEL^|^20170419^|^TerminatedUnkown^|^Statusreasoncode^|^20170831^|^20170730^|^20150602^|^20230316^|^20230113^|^20230702^|^20230407^|^1^|^89284705
192^|^20110921^|^20230729^|^CON^|^SKEL^|^20171027^|^Pending^|^Statusreasoncode^|^20170430^|^20170903^|^20141204^|^20230825^|^20221217^|^20230323^|^20231022^|^1^|^89284706
193^|^20110402^|^20230410^|^CON^|^CID^|^20171013^|^Activated^|^Statusreasoncode^|^20170929^|^20161125^|^20150103^|^20230427^|^20221210^|^20230114^|^20230315^|^1^|^89284707
194^|^20101130^|^20230820^|^CON^|^CNPCN^|^20170806^|^Activated^|^Statusreasoncode^|^20161231^|^20170328^|^20150203^|^20230213^|^20230515^|^20231115^|^20230530^|^1^|^89284708
195^|^20101214^|^20230921^|^SUB^|^SKEL^|^20171102^|^Pending^|^Statusreasoncode^|^20170517^|^20170602^|^20160922^|^20230509^|^20230202^|^20230125^|^20230508^|^1^|^89284709
196^|^20111016^|^20230519^|^CON^|^MSUB^|^20161225^|^Activated^|^Statusreasoncode^|^20170407^|^20170302^|^20160124^|^20230522^|^20230727^|^20230102^|^20230911^|^1^|^89284710
197^|^20110422^|^20230421^|^CON^|^CNPCN^|^20170119^|^TerminatedUnkown^|^Statusreasoncode^|^20170727^|^20170301^|^20150526^|^20230407^|^20230131^|^20230114^|^20230329^|^1^|^89284711
198^|^20110423^|^20230325^|^SUB^|^MSUB^|^20170203^|^Pending^|^Statusreasoncode^|^20161216^|^20170531^|^20160920^|^20230701^|^20231031^|^20221127^|^20230424^|^1^|^89284712
199^|^20111029^|^20221217^|^CON^|^SKEL^|^20161204^|^Pending^|^Statusreasoncode^|^20171013^|^20170611^|^20160325^|^20221123^|^20230216^|^20230619^|^20230704^|^1^|^89284713
200^|^20101026^|^20231119^|^SUB^|^MSUB^|^20170713^|^TerminatedUnkown^|^Statusreasoncode^|^20170719^|^20170327^|^20150113^|^20230611^|^20230511^|^20230602^|^20230711^|^1^|^89284714
201^|^20111012^|^20230516^|^CON^|^SKEL^|^20170202^|^Activated^|^Statusreasoncode^|^20161124^|^20170806^|^20160410^|^20231018^|^20230404^|^20230905^|^20230310^|^1^|^89284715
202^|^20110127^|^20230109^|^CON^|^CNPCN^|^20161203^|^Activated^|^Statusreasoncode^|^20171020^|^20170807^|^20151011^|^20230628^|^20221125^|^20230902^|^20230805^|^1^|^89284716
203^|^20110407^|^20230513^|^CON^|^MSUB^|^20170204^|^Pending^|^Statusreasoncode^|^20171019^|^20170119^|^20150124^|^20230501^|^20230106^|^20221224^|^20230714^|^1^|^89284717
204^|^20101219^|^20230217^|^CON^|^CID^|^20170827^|^Activated^|^Statusreasoncode^|^20170612^|^20161123^|^20160824^|^20230915^|^20230104^|^20230815^|^20230720^|^1^|^89284718
205^|^20101121^|^20221123^|^CON^|^CID^|^20171117^|^TerminatedUnkown^|^Statusreasoncode^|^20171116^|^20161217^|^20150914^|^20230907^|^20230626^|^20230706^|^20230520^|^1^|^89284719
206^|^20100327^|^20230511^|^SUB^|^MSUB^|^20170223^|^Activated^|^Statusreasoncode^|^20161126^|^20171104^|^20151025^|^20230627^|^20230324^|^20230412^|^20230901^|^1^|^89284720
207^|^20110207^|^20221217^|^SUB^|^SKEL^|^20170913^|^Activated^|^Statusreasoncode^|^20170729^|^20170812^|^20151206^|^20230601^|^20230720^|^20230630^|^20230505^|^1^|^89284721
208^|^20110328^|^20230315^|^CON^|^SKEL^|^20170919^|^Activated^|^Statusreasoncode^|^20170209^|^20170103^|^20160307^|^20230125^|^20230517^|^20230401^|^20230710^|^1^|^89284722
209^|^20111019^|^20230219^|^CON^|^CNPCN^|^20170205^|^TerminatedUnkown^|^Statusreasoncode^|^20170707^|^20170510^|^20150306^|^20230913^|^20221206^|^20230508^|^20230401^|^1^|^89284723
210^|^20100605^|^20230929^|^CON^|^MSUB^|^20170315^|^Activated^|^Statusreasoncode^|^20170301^|^20170314^|^20160324^|^20230822^|^20221216^|^20230704^|^20221222^|^1^|^89284724
211^|^20100527^|^20230507^|^SUB^|^CID^|^20161124^|^Pending^|^Statusreasoncode^|^20170528^|^20170816^|^20160729^|^20230716^|^20230116^|^20230112^|^20230417^|^1^|^89284725
212^|^20110111^|^20230102^|^SUB^|^MSUB^|^20171018^|^Activated^|^Statusreasoncode^|^20161120^|^20161125^|^20160303^|^20230908^|^20230110^|^20230826^|^20231106^|^1^|^89284726
213^|^20110526^|^20231104^|^SUB^|^CNPCN^|^20171025^|^Pending^|^Statusreasoncode^|^20170712^|^20170413^|^20150812^|^20221123^|^20221221^|^20230309^|^20230202^|^1^|^89284727
214^|^20110311^|^20230408^|^SUB^|^CID^|^20170917^|^Pending^|^Statusreasoncode^|^20171018^|^20170801^|^20150808^|^20230912^|^20230530^|^20230425^|^20230516^|^1^|^89284728
215^|^20110630^|^20221206^|^CON^|^CID^|^20170814^|^TerminatedUnkown^|^Statusreasoncode^|^20170319^|^20170413^|^20150620^|^20230728^|^20230708^|^20230530^|^20230308^|^1^|^89284729
216^|^20110811^|^20230621^|^CON^|^CID^|^20170703^|^Activated^|^Statusreasoncode^|^20161202^|^20161227^|^20150316^|^20230928^|^20230418^|^20230619^|^20230519^|^1^|^89284730
217^|^20100718^|^20231008^|^SUB^|^CID^|^20171012^|^Pending^|^Statusreasoncode^|^20170720^|^20161214^|^20150118^|^20230723^|^20230515^|^20221221^|^20231029^|^1^|^89284731
218^|^20100124^|^20230906^|^CON^|^CID^|^20170317^|^TerminatedUnkown^|^Statusreasoncode^|^20170727^|^20170628^|^20160824^|^20231011^|^20230314^|^20230829^|^20230807^|^1^|^89284732
219^|^20100607^|^20231019^|^CON^|^CNPCN^|^20170530^|^Pending^|^Statusreasoncode^|^20161121^|^20171105^|^20150830^|^20221209^|^20230802^|^20230111^|^20231012^|^1^|^89284733
220^|^20100225^|^20230104^|^CON^|^MSUB^|^20170627^|^TerminatedUnkown^|^Statusreasoncode^|^20170627^|^20161231^|^20160330^|^20221129^|^20230326^|^20230605^|^20230620^|^1^|^89284734
221^|^20100512^|^20230209^|^SUB^|^SKEL^|^20170218^|^Activated^|^Statusreasoncode^|^20170312^|^20170717^|^20150819^|^20231004^|^20230217^|^20230514^|^20230405^|^1^|^89284735
222^|^20111117^|^20230224^|^SUB^|^CNPCN^|^20170629^|^Activated^|^Statusreasoncode^|^20170619^|^20161125^|^20151103^|^20230528^|^20230629^|^20231015^|^20230221^|^1^|^89284736
223^|^20100412^|^20221127^|^CON^|^MSUB^|^20170308^|^Activated^|^Statusreasoncode^|^20161216^|^20170501^|^20150321^|^20230208^|^20231010^|^20230429^|^20230329^|^1^|^89284737
224^|^20110310^|^20231022^|^SUB^|^CID^|^20170317^|^Activated^|^Statusreasoncode^|^20161205^|^20161210^|^20150713^|^20230619^|^20230602^|^20230418^|^20221130^|^1^|^89284738
225^|^20100614^|^20230710^|^SUB^|^SKEL^|^20170205^|^TerminatedUnkown^|^Statusreasoncode^|^20170402^|^20170711^|^20160330^|^20230901^|^20230630^|^20230613^|^20230914^|^1^|^89284739
226^|^20101004^|^20230926^|^CON^|^CNPCN^|^20170302^|^Activated^|^Statusreasoncode^|^20170213^|^20161230^|^20150922^|^20230612^|^20230912^|^20230710^|^20230512^|^1^|^89284740
227^|^20100827^|^20230619^|^SUB^|^CID^|^20170324^|^TerminatedUnkown^|^Statusreasoncode^|^20170820^|^20170630^|^20141123^|^20230707^|^20230310^|^20221122^|^20230525^|^1^|^89284741
228^|^20110901^|^20230806^|^CON^|^CNPCN^|^20161231^|^Activated^|^Statusreasoncode^|^20170831^|^20161226^|^20160425^|^20230422^|^20230921^|^20230514^|^20230414^|^1^|^89284742
229^|^20101025^|^20230516^|^SUB^|^SKEL^|^20170826^|^Pending^|^Statusreasoncode^|^20171007^|^20170819^|^20160604^|^20230102^|^20230907^|^20221128^|^20230915^|^1^|^89284743
230^|^20100407^|^20230425^|^SUB^|^SKEL^|^20170906^|^TerminatedUnkown^|^Statusreasoncode^|^20170926^|^20170411^|^20161027^|^20230820^|^20230513^|^20221120^|^20230815^|^1^|^89284744
231^|^20100728^|^20231106^|^CON^|^CID^|^20170509^|^TerminatedUnkown^|^Statusreasoncode^|^20170313^|^20170319^|^20160710^|^20230406^|^20230616^|^20230721^|^20231002^|^1^|^89284745
232^|^20110123^|^20230218^|^SUB^|^SKEL^|^20171029^|^Pending^|^Statusreasoncode^|^20161212^|^20171002^|^20150417^|^20230728^|^20231027^|^20230108^|^20231010^|^1^|^89284746
233^|^20100216^|^20230816^|^SUB^|^MSUB^|^20161220^|^Activated^|^Statusreasoncode^|^20170306^|^20161224^|^20150825^|^20221201^|^20230103^|^20230626^|^20221218^|^1^|^89284747
234^|^20100127^|^20230329^|^CON^|^SKEL^|^20171022^|^Pending^|^Statusreasoncode^|^20171028^|^20171001^|^20160402^|^20230918^|^20230209^|^20221207^|^20230302^|^1^|^89284748
235^|^20111114^|^20231019^|^SUB^|^SKEL^|^20170416^|^Pending^|^Statusreasoncode^|^20170522^|^20171110^|^20160615^|^20230521^|^20230928^|^20221208^|^20230826^|^1^|^89284749
236^|^20110211^|^20230501^|^CON^|^SKEL^|^20170305^|^Activated^|^Statusreasoncode^|^20170626^|^20170919^|^20141204^|^20230806^|^20230713^|^20230222^|^20230125^|^1^|^89284750
237^|^20100525^|^20230402^|^SUB^|^CNPCN^|^20170621^|^Activated^|^Statusreasoncode^|^20170126^|^20170906^|^20161026^|^20230924^|^20230804^|^20230228^|^20230423^|^1^|^89284751
238^|^20110217^|^20230404^|^SUB^|^SKEL^|^20170111^|^Pending^|^Statusreasoncode^|^20170104^|^20161228^|^20160402^|^20221209^|^20230617^|^20230211^|^20230224^|^1^|^89284752
239^|^20110313^|^20230122^|^SUB^|^SKEL^|^20170903^|^Activated^|^Statusreasoncode^|^20161229^|^20170419^|^20161028^|^20230329^|^20230114^|^20230109^|^20230319^|^1^|^89284753
240^|^20100827^|^20230601^|^SUB^|^SKEL^|^20170701^|^Activated^|^Statusreasoncode^|^20170531^|^20170524^|^20150905^|^20221124^|^20230924^|^20230118^|^20221204^|^1^|^89284754
241^|^20100829^|^20221207^|^CON^|^CNPCN^|^20170206^|^Activated^|^Statusreasoncode^|^20170329^|^20170907^|^20160323^|^20231119^|^20230422^|^20230914^|^20230306^|^1^|^89284755
242^|^20100721^|^20230131^|^SUB^|^SKEL^|^20171014^|^TerminatedUnkown^|^Statusreasoncode^|^20161229^|^20170704^|^20160205^|^20230926^|^20230308^|^20230925^|^20230209^|^1^|^89284756
243^|^20101229^|^20230914^|^CON^|^CNPCN^|^20170420^|^Activated^|^Statusreasoncode^|^20171031^|^20170421^|^20161023^|^20230617^|^20230120^|^20221229^|^20221205^|^1^|^89284757
244^|^20110829^|^20230104^|^SUB^|^CNPCN^|^20170830^|^Activated^|^Statusreasoncode^|^20170818^|^20170307^|^20160406^|^20230102^|^20230311^|^20230804^|^20230821^|^1^|^89284758
245^|^20100621^|^20230531^|^CON^|^CID^|^20171022^|^Activated^|^Statusreasoncode^|^20161128^|^20170126^|^20151219^|^20230227^|^20230729^|^20230703^|^20230819^|^1^|^89284759
246^|^20100324^|^20230624^|^CON^|^SKEL^|^20170311^|^Activated^|^Statusreasoncode^|^20171025^|^20170824^|^20150330^|^20230410^|^20231107^|^20230406^|^20230130^|^1^|^89284760
247^|^20100519^|^20221221^|^CON^|^SKEL^|^20170227^|^Pending^|^Statusreasoncode^|^20170517^|^20170620^|^20150615^|^20231026^|^20230218^|^20230425^|^20230903^|^1^|^89284761
248^|^20100207^|^20230718^|^CON^|^CNPCN^|^20161218^|^Activated^|^Statusreasoncode^|^20161120^|^20170805^|^20151216^|^20230220^|^20221125^|^20230212^|^20230523^|^1^|^89284762
249^|^20101102^|^20230210^|^CON^|^MSUB^|^20170731^|^Activated^|^Statusreasoncode^|^20170329^|^20161218^|^20160217^|^20230810^|^20230827^|^20221120^|^20230411^|^1^|^89284763
250^|^20110426^|^20221219^|^SUB^|^MSUB^|^20170610^|^TerminatedUnkown^|^Statusreasoncode^|^20170916^|^20170107^|^20151015^|^20230205^|^20230515^|^20231001^|^20230404^|^1^|^89284764
251^|^20100429^|^20230523^|^SUB^|^MSUB^|^20170118^|^Pending^|^Statusreasoncode^|^20170311^|^20170516^|^20141202^|^20231008^|^20230821^|^20230225^|^20231002^|^1^|^89284765
252^|^20110923^|^20230815^|^CON^|^SKEL^|^20170614^|^TerminatedUnkown^|^Statusreasoncode^|^20170123^|^20170331^|^20161006^|^20230119^|^20230131^|^20230601^|^20231028^|^1^|^89284766
253^|^20101229^|^20230116^|^SUB^|^MSUB^|^20170710^|^TerminatedUnkown^|^Statusreasoncode^|^20170825^|^20170112^|^20150608^|^20230328^|^20221201^|^20230630^|^20230514^|^1^|^89284767
254^|^20100918^|^20231026^|^CON^|^SKEL^|^20161205^|^Activated^|^Statusreasoncode^|^20171106^|^20170528^|^20160326^|^20230316^|^20230715^|^20221122^|^20230829^|^1^|^89284768
255^|^20111019^|^20230429^|^CON^|^SKEL^|^20170102^|^Pending^|^Statusreasoncode^|^20170422^|^20170319^|^20150414^|^20230709^|^20230509^|^20230226^|^20230428^|^1^|^89284769
256^|^20100302^|^20230729^|^CON^|^CID^|^20170517^|^Pending^|^Statusreasoncode^|^20170224^|^20170427^|^20160705^|^20230116^|^20230521^|^20221221^|^20231021^|^1^|^89284770
257^|^20100930^|^20221229^|^SUB^|^CID^|^20161210^|^Activated^|^Statusreasoncode^|^20170328^|^20170730^|^20160101^|^20230605^|^20230906^|^20230304^|^20230926^|^1^|^89284771
258^|^20101024^|^20230819^|^SUB^|^SKEL^|^20170205^|^Pending^|^Statusreasoncode^|^20171106^|^20170127^|^20150505^|^20230911^|^20230603^|^20230213^|^20230524^|^1^|^89284772
259^|^20100212^|^20221123^|^CON^|^MSUB^|^20170814^|^Pending^|^Statusreasoncode^|^20170523^|^20161120^|^20150522^|^20230627^|^20230306^|^20221219^|^20231017^|^1^|^89284773
260^|^20101008^|^20231109^|^SUB^|^MSUB^|^20170604^|^Pending^|^Statusreasoncode^|^20170216^|^20170929^|^20160812^|^20230330^|^20230329^|^20230624^|^20231111^|^1^|^89284774
261^|^20100921^|^20221227^|^CON^|^MSUB^|^20170725^|^TerminatedUnkown^|^Statusreasoncode^|^20170518^|^20170208^|^20150516^|^20230413^|^20230324^|^20230826^|^20230922^|^1^|^89284775
262^|^20111023^|^20230611^|^CON^|^CID^|^20170117^|^Activated^|^Statusreasoncode^|^20171118^|^20161229^|^20150304^|^20230124^|^20230922^|^20230516^|^20230201^|^1^|^89284776
263^|^20100301^|^20230118^|^SUB^|^CID^|^20170915^|^Activated^|^Statusreasoncode^|^20170414^|^20170118^|^20150621^|^20230224^|^20230619^|^20230325^|^20230615^|^1^|^89284777
264^|^20110715^|^20230720^|^CON^|^CID^|^20170919^|^Pending^|^Statusreasoncode^|^20170428^|^20170226^|^20160513^|^20230828^|^20230115^|^20230926^|^20221130^|^1^|^89284778
265^|^20100801^|^20231108^|^CON^|^CNPCN^|^20170417^|^TerminatedUnkown^|^Statusreasoncode^|^20170721^|^20171013^|^20160615^|^20230708^|^20230722^|^20230725^|^20231108^|^1^|^89284779
266^|^20110805^|^20231008^|^SUB^|^CNPCN^|^20170201^|^Pending^|^Statusreasoncode^|^20170129^|^20170204^|^20151126^|^20231003^|^20221130^|^20230409^|^20230527^|^1^|^89284780
267^|^20100206^|^20230830^|^CON^|^CID^|^20170419^|^TerminatedUnkown^|^Statusreasoncode^|^20170803^|^20170211^|^20151007^|^20221220^|^20231004^|^20230605^|^20230609^|^1^|^89284781
268^|^20110415^|^20230516^|^CON^|^CID^|^20170315^|^Activated^|^Statusreasoncode^|^20170606^|^20170802^|^20150806^|^20230525^|^20230708^|^20230430^|^20230304^|^1^|^89284782
269^|^20100810^|^20231112^|^SUB^|^CNPCN^|^20170513^|^TerminatedUnkown^|^Statusreasoncode^|^20170726^|^20161212^|^20160528^|^20230708^|^20221210^|^20230929^|^20230306^|^1^|^89284783
270^|^20110819^|^20231030^|^SUB^|^SKEL^|^20170302^|^Activated^|^Statusreasoncode^|^20170107^|^20170911^|^20160706^|^20230906^|^20231116^|^20230908^|^20221216^|^1^|^89284784
271^|^20100407^|^20231001^|^SUB^|^CNPCN^|^20170810^|^TerminatedUnkown^|^Statusreasoncode^|^20171030^|^20170927^|^20161113^|^20231106^|^20230801^|^20221230^|^20230112^|^1^|^89284785
272^|^20101121^|^20230214^|^SUB^|^SKEL^|^20161120^|^Pending^|^Statusreasoncode^|^20170504^|^20170620^|^20160903^|^20230710^|^20231004^|^20231014^|^20230125^|^1^|^89284786
273^|^20100207^|^20230627^|^SUB^|^SKEL^|^20170528^|^Pending^|^Statusreasoncode^|^20170617^|^20170903^|^20150223^|^20230312^|^20230524^|^20230701^|^20230918^|^1^|^89284787
274^|^20110326^|^20230311^|^CON^|^CNPCN^|^20170204^|^TerminatedUnkown^|^Statusreasoncode^|^20161210^|^20170214^|^20161106^|^20230628^|^20230427^|^20230630^|^20230121^|^1^|^89284788
275^|^20110409^|^20231113^|^SUB^|^MSUB^|^20170527^|^TerminatedUnkown^|^Statusreasoncode^|^20170112^|^20170629^|^20160125^|^20230201^|^20221218^|^20230928^|^20230515^|^1^|^89284789
276^|^20111024^|^20230904^|^CON^|^CNPCN^|^20170930^|^Activated^|^Statusreasoncode^|^20170108^|^20170625^|^20150702^|^20230713^|^20230414^|^20230906^|^20230328^|^1^|^89284790
277^|^20100724^|^20230107^|^SUB^|^CNPCN^|^20170403^|^Pending^|^Statusreasoncode^|^20161125^|^20170721^|^20160614^|^20230604^|^20230322^|^20230912^|^20230416^|^1^|^89284791
278^|^20100927^|^20230226^|^SUB^|^SKEL^|^20170518^|^Pending^|^Statusreasoncode^|^20170328^|^20170516^|^20160217^|^20221228^|^20230517^|^20221230^|^20231117^|^1^|^89284792
279^|^20110105^|^20230703^|^CON^|^CID^|^20170309^|^Pending^|^Statusreasoncode^|^20171012^|^20170114^|^20160304^|^20221123^|^20230504^|^20230515^|^20230106^|^1^|^89284793
280^|^20101227^|^20230915^|^SUB^|^CID^|^20170410^|^TerminatedUnkown^|^Statusreasoncode^|^20171115^|^20170630^|^20150217^|^20230131^|^20230509^|^20230327^|^20221213^|^1^|^89284794
281^|^20101018^|^20230201^|^CON^|^SKEL^|^20170913^|^Pending^|^Statusreasoncode^|^20170604^|^20161124^|^20150813^|^20230217^|^20230818^|^20230520^|^20230719^|^1^|^89284795
282^|^20110515^|^20231014^|^SUB^|^SKEL^|^20170615^|^Pending^|^Statusreasoncode^|^20170922^|^20170220^|^20160213^|^20230228^|^20231029^|^20230430^|^20230723^|^1^|^89284796
283^|^20110414^|^20230805^|^CON^|^CID^|^20171013^|^Activated^|^Statusreasoncode^|^20170913^|^20170224^|^20141128^|^20230503^|^20231010^|^20230526^|^20230529^|^1^|^89284797
284^|^20100628^|^20230428^|^SUB^|^MSUB^|^20170925^|^Activated^|^Statusreasoncode^|^20170112^|^20170303^|^20150818^|^20230411^|^20230720^|^20231119^|^20221225^|^1^|^89284798
285^|^20110117^|^20230921^|^CON^|^CID^|^20170810^|^Pending^|^Statusreasoncode^|^20171116^|^20170701^|^20161027^|^20230529^|^20221218^|^20230111^|^20230817^|^1^|^89284799
286^|^20111025^|^20230423^|^SUB^|^MSUB^|^20170430^|^Activated^|^Statusreasoncode^|^20170417^|^20170809^|^20151122^|^20230115^|^20230510^|^20231019^|^20231113^|^1^|^89284800
287^|^20100521^|^20230526^|^SUB^|^SKEL^|^20161210^|^Pending^|^Statusreasoncode^|^20170121^|^20170902^|^20150729^|^20230911^|^20230111^|^20231115^|^20230828^|^1^|^89284801
288^|^20100710^|^20230730^|^CON^|^MSUB^|^20161121^|^TerminatedUnkown^|^Statusreasoncode^|^20170217^|^20171024^|^20161020^|^20221227^|^20231008^|^20230428^|^20230920^|^1^|^89284802
289^|^20100427^|^20230205^|^SUB^|^MSUB^|^20170106^|^TerminatedUnkown^|^Statusreasoncode^|^20170816^|^20161125^|^20141220^|^20231113^|^20230413^|^20231022^|^20230417^|^1^|^89284803
290^|^20110213^|^20230724^|^CON^|^SKEL^|^20170101^|^Pending^|^Statusreasoncode^|^20170521^|^20161216^|^20160119^|^20231018^|^20230224^|^20230105^|^20230704^|^1^|^89284804
291^|^20100218^|^20230716^|^CON^|^SKEL^|^20170322^|^TerminatedUnkown^|^Statusreasoncode^|^20171104^|^20161212^|^20150814^|^20230228^|^20221229^|^20230226^|^20221125^|^1^|^89284805
292^|^20110506^|^20230101^|^SUB^|^CID^|^20170127^|^Pending^|^Statusreasoncode^|^20170103^|^20171101^|^20160709^|^20230801^|^20230103^|^20230420^|^20230916^|^1^|^89284806
293^|^20110203^|^20230912^|^SUB^|^SKEL^|^20170411^|^TerminatedUnkown^|^Statusreasoncode^|^20170912^|^20171105^|^20150516^|^20230324^|^20230322^|^20230324^|^20230924^|^1^|^89284807
294^|^20100702^|^20230205^|^SUB^|^CNPCN^|^20170901^|^Pending^|^Statusreasoncode^|^20170101^|^20170213^|^20150419^|^20230515^|^20230407^|^20230328^|^20230909^|^1^|^89284808
295^|^20101031^|^20230318^|^SUB^|^CID^|^20161130^|^Pending^|^Statusreasoncode^|^20170731^|^20171107^|^20160418^|^20230521^|^20230620^|^20230108^|^20230709^|^1^|^89284809
296^|^20110507^|^20230316^|^CON^|^MSUB^|^20170503^|^Pending^|^Statusreasoncode^|^20170713^|^20170817^|^20150910^|^20221207^|^20221209^|^20230317^|^20230807^|^1^|^89284810
297^|^20111006^|^20231119^|^CON^|^SKEL^|^20171108^|^TerminatedUnkown^|^Statusreasoncode^|^20170102^|^20170902^|^20150625^|^20231017^|^20230802^|^20230812^|^20230410^|^1^|^89284811
298^|^20110214^|^20230724^|^SUB^|^CNPCN^|^20171102^|^Pending^|^Statusreasoncode^|^20170201^|^20170110^|^20141209^|^20230708^|^20230903^|^20230615^|^20231018^|^1^|^89284812
299^|^20110120^|^20230726^|^SUB^|^CNPCN^|^20170516^|^Activated^|^Statusreasoncode^|^20170724^|^20170220^|^20161119^|^20231004^|^20231026^|^20230727^|^20230326^|^1^|^89284813
300^|^20101018^|^20230113^|^CON^|^SKEL^|^20170123^|^Pending^|^Statusreasoncode^|^20170929^|^20170412^|^20160114^|^20230202^|^20230717^|^20230816^|^20231022^|^1^|^89284814
301^|^20110601^|^20230901^|^CON^|^SKEL^|^20170103^|^Pending^|^Statusreasoncode^|^20170830^|^20161223^|^20160116^|^20231015^|^20221220^|^20230912^|^20230729^|^1^|^89284815
302^|^20110925^|^20221204^|^CON^|^CNPCN^|^20170411^|^Activated^|^Statusreasoncode^|^20170204^|^20170819^|^20150730^|^20230521^|^20230307^|^20230414^|^20221215^|^1^|^89284816
303^|^20110914^|^20230128^|^CON^|^CNPCN^|^20170206^|^TerminatedUnkown^|^Statusreasoncode^|^20170208^|^20170915^|^20160426^|^20230810^|^20230709^|^20230314^|^20221231^|^1^|^89284817
